id,event_id,group_id,speech_window,scenario_localkey,play_lipSync,characters/0/show_char_id,characters/0/set_char_position,characters/0/set_char_anim,characters/1/show_char_id,characters/1/set_char_position,characters/1/set_char_anim,characters/2/show_char_id,characters/2/set_char_position,characters/2/set_char_anim,characters/3/show_char_id,characters/3/set_char_position,characters/3/set_char_anim,characters/4/show_char_id,characters/4/set_char_position,characters/4/set_char_anim,characters/5/show_char_id,characters/5/set_char_position,characters/5/set_char_anim,set_background,set_start_camera,set_end_camera,set_camera_duration,play_bgm,highlight,speaker,characters/3/hide_char_id,characters/4/hide_char_id,characters/5/hide_char_id,characters/0/hide_char_id,characters/1/hide_char_id,characters/2/hide_char_id,play_sound,fade,characters/6/show_char_id,characters/6/set_char_position,characters/6/set_char_anim
event_freezeacpu_06_e_106,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_106,True,,13,angry,,1,idle,,3,idle,,,,,,,,,,,XS_1300,XS_1300,1.0,,poli,poli,,,,,,,,,,,
event_freezeacpu_06_e_107,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_107,True,,13,angry,,1,idle,,3,idle,,,,,,,,,,,XS_1300,XS_1500,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_108,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_108,True,,13,angry,,1,idle,,3,idle,,,,,,,,,,,XS_1500,XS_1500,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_109,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_109,True,,13,angry,,1,idle,,3,idle,,,,,,,,,,,XS_1500,XS_150,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_110,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_110,True,,13,angry,,1,idle,,3,idle,,,,,,,,,,,S_10,S_10,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_111,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_111,True,,13,idle,,1,idle,,3,idle,,,,,,,,,,,XS_150,XS_150,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_112,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_112,True,,13,idle,,1,idle,,3,idle,,,,,,,,,,,XS_150,XS_150,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_113,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_113,True,,13,idle,,1,idle,,3,idle,,,,,,,,,,,XS_150,XS_150,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_114,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_114,True,,13,idle,,1,idle,,3,idle,,,,,,,,,,,S_10,S_10,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_115,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_115,True,,13,idle,,1,idle,,3,idle,,,,,,,,,,,S_10,S_100,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_116,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_116,True,,13,idle,,1,idle,,3,idle,,,,,,,,,,,XS_1500,XS_1500,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_117,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_117,True,,13,idle,,1,idle,,3,idle,,,,,,,,,,,XS_1500,XS_1500,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_118,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_118,True,,13,idle,,1,idle,,3,idle,,,,,,,,,,,XS_1500,XS_150,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_119,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_119,True,,13,idle,,1,idle,,3,idle,,,,,,,,,,,S_10,S_10,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_120,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_120,True,,13,angry,,1,idle,,3,idle,,,,,,,,,,,S_10,113,1.0,,poli,poli,,,,,,,,,,,
event_freezeacpu_06_e_121,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_121,True,,13,angry,,1,idle,,3,idle,,,,,,,,,,,113,113,1.0,,poli,poli,,,,,,,,,,,
event_freezeacpu_06_e_122,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_122,True,,13,angry,,1,idle,,3,idle,,,,,,,,,,,113,113,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_123,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_123,True,,13,angry,,1,angry,,3,idle,,,,,,,,,,,113,S_10,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_124,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_124,True,,13,angry,,1,angry,,3,idle,,,,,,,,,,,S_10,S_10,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_125,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_125,True,,13,angry,,1,angry,,3,idle,,,,,,,,,,,S_10,S_100,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_126,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_126,True,,13,idle,,1,angry,,3,idle,,,,,,,,,,,S_100,S_100,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_127,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_127,True,,13,angry,,1,angry,,3,idle,,,,,,,,,,,S_100,S_100,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_128,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_128,True,,13,angry,,1,angry,,3,idle,,,,,,,,,,,S_100,S_10,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_129,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_129,True,,13,angry,,1,angry,,3,idle,,,,,,,,,,,S_10,S_10,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_130,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_130,False,,13,angry,,1,idle,,3,idle,,,,,,,,,,,S_10,S_10,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_131,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_131,True,,13,idle,,1,idle,,3,idle,,,,,,,,,,,S_150,S_150,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_132,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_132,True,,13,idle,,1,idle,,3,idle,,,,,,,,,,,S_150,S_150,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_133,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_133,True,,13,idle,,1,idle,,3,idle,,,,,,,,,,,S_150,S_150,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_134,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_134,True,,13,idle,,1,angry,,3,idle,,,,,,,,,,,S_10,S_10,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_135,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_135,True,,13,idle,,1,angry,,3,idle,,,,,,,,,,,S_10,S_10,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_136,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_136,False,,13,idle,,1,special,,3,idle,,,,,,,,,,,S_10,S_10,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_137,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_137,True,,13,idle,,1,special,,3,idle,,,,,,,,,,,S_10,S_100,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_138,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_138,True,,13,idle,,1,special,,3,idle,,,,,,,,,,,S_100,S_100,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_139,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_139,True,,13,surprise,,1,special,,3,idle,,,,,,,,,,,S_100,113,2.0,,poli,poli,,,,,,,,,,,
event_freezeacpu_06_e_140,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_140,True,,13,surprise,,1,special,,3,idle,,,,,,,,,,,113,113,1.0,,poli,poli,,,,,,,,,,,
event_freezeacpu_06_e_141,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_141,True,,13,surprise,,1,special,,3,idle,,,,,,,,,,,113,113,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_142,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_142,False,,13,surprise,,1,special,,3,idle,,,,,,,,,,,113,113,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_143,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_143,True,,13,surprise,,1,special,,3,idle,,,,,,,,,,,113,113,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_144,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_144,True,,13,surprise,,1,special,,3,idle,,,,,,,,,,,113,S_10,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_145,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_145,True,,13,surprise,,1,special,,3,idle,,,,,,,,,,,S_10,S_10,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_146,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_146,True,,13,surprise,,1,special,,3,idle,,,,,,,,,,,S_10,S_10,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_147,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_147,True,,13,idle,,1,special,,3,idle,,,,,,,,,,,XS_130,XS_130,1.0,,poli,poli,,,,,,,,,,,
event_freezeacpu_06_e_148,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_148,True,,13,idle,,1,special,,3,idle,,,,,,,,,,,S_30,S_30,1.0,,miranda,miranda,,,,,,,,,,,
event_freezeacpu_06_e_149,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_149,True,,13,idle,,1,special,,3,idle,,,,,,,,,,,S_30,3,1.0,,miranda,miranda,,,,,,,,,,,
event_freezeacpu_06_e_150,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_150,True,,13,idle,,1,special,,3,idle,,,,,,,,,,,3,15,2.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_151,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_151,True,,13,idle,,1,special,,3,idle,,,,,,,,,,,15,15,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_152,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_152,False,,13,idle,,1,special,,3,idle,,,,,,,,,,,15,113,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_153,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_153,True,,13,angry,,1,special,,3,idle,,,,,,,,,,,113,113,1.0,,poli,poli,,,,,,,,,,,
event_freezeacpu_06_e_154,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_154,True,,13,angry,,1,special,,3,idle,,,,,,,,,,,113,113,1.0,,poli,poli,,,,,,,,,,,
event_freezeacpu_06_e_155,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_155,True,,13,angry,,1,special,,3,idle,,,,,,,,,,,113,15,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_156,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_156,True,,13,angry,,1,special,,3,idle,,,,,,,,,,,15,15,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_157,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_157,True,,13,angry,,1,special,,3,idle,,,,,,,,,,,15,XS_150,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_158,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_158,True,,13,angry,,1,special,,3,idle,,,,,,,,,,,XS_150,XS_150,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_159,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_159,True,,13,angry,,1,special,,3,idle,,,,,,,,,,,XS_130,XS_130,1.0,,poli,poli,,,,,,,,,,,
event_freezeacpu_06_e_160,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_160,True,,13,angry,,1,special,,3,idle,,,,,,,,,,,XS_130,XS_150,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_161,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_161,True,,13,angry,,1,special,,3,idle,,,,,,,,,,,XS_150,XS_150,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_162,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_162,True,,13,idle,,1,special,,3,idle,,,,,,,,,,,XS_150,XS_150,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_163,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_163,True,,13,idle,,1,special,,3,idle,,,,,,,,,,,S_10,S_10,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_164,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_164,True,,13,idle,,1,special,,3,idle,,,,,,,,,,,S_10,S_10,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_165,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_165,True,,13,idle,,1,special,,3,idle,,,,,,,,,,,XS_150,XS_150,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_166,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_166,True,,13,idle,,1,special,,3,idle,,,,,,,,,,,XS_150,XS_150,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_167,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_167,True,,13,idle,,1,special,,3,idle,,,,,,,,,,,XS_150,XS_150,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_168,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_168,True,,13,idle,,1,special,,3,idle,,,,,,,,,,,XS_150,15,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_169,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_169,True,,13,idle,,1,special,,3,idle,,,,,,,,,,,15,1,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_170,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_170,True,,13,idle,,1,idle,,3,idle,,,,,,,,,,,1,1,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_171,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_171,True,,13,idle,,1,idle,,3,idle,,,,,,,,,,,1,15,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_172,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_172,True,,13,idle,,1,idle,,3,idle,,,,,,,,,,,15,15,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_173,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_173,True,,13,idle,,1,idle,,3,idle,,,,,,,,,,,15,15,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_174,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_174,True,,13,idle,,1,idle,,3,idle,,,,,,,,,,,15,15,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_175,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_175,True,,13,idle,,1,idle,,3,idle,,,,,,,,,,,S_10,S_10,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_176,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_176,True,,13,idle,,1,idle,,3,idle,,,,,,,,,,,S_10,S_10,1.0,,dressupwoman,dressupwoman,,,,,,,,,,,
event_freezeacpu_06_e_177,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_177,False,,13,idle,,1,idle,,3,idle,,,,,,,,,,,S_10,S_100,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_178,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_178,False,,13,idle,,1,idle,,3,idle,,,,,,,,,,,XS_1300,XS_1300,1.0,,poli,poli,,,,,,,,,,,
event_freezeacpu_06_e_179,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_179,True,,13,idle,,1,idle,,3,idle,,,,,,,,,,,S_300,S_300,1.0,,miranda,miranda,,,,,,,,,,,
event_freezeacpu_06_e_180,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_180,True,,13,idle,,1,idle,,3,idle,,,,,,,,,,,XS_1300,XS_1300,1.0,,poli,poli,,,,,,,,,,,
event_freezeacpu_06_e_181,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_181,True,,13,idle,,1,idle,,3,idle,,,,,,,,,,,S_300,S_300,1.0,,miranda,miranda,,,,,,,,,,,
event_freezeacpu_06_e_182,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_182,True,,13,idle,,1,idle,,3,idle,,,,,,,,,,,XS_1300,XS_1300,1.0,,poli,poli,,,,,,,,,,,
event_freezeacpu_06_e_183,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_183,True,,13,idle,,1,idle,,3,idle,,,,,,,,,,,S_300,S_300,1.0,,miranda,miranda,,,,,,,,,,,
event_freezeacpu_06_e_184,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_184,True,,13,angry,,1,idle,,3,idle,,,,,,,,,,,XS_1300,XS_130,1.0,,poli,poli,,,,,,,,,,,
event_freezeacpu_06_e_185,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_185,True,,13,angry,,1,idle,,3,idle,,,,,,,,,,,XS_130,XS_130,1.0,,poli,poli,,,,,,,,,,,
event_freezeacpu_06_e_186,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_186,True,,13,angry,,1,idle,,3,idle,,,,,,,,,,,XS_130,XS_130,1.0,,poli,poli,,,,,,,,,,,
event_freezeacpu_06_e_187,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_187,True,,13,angry,,1,idle,,3,idle,,,,,,,,,,,S_30,S_30,1.0,,miranda,miranda,,,,,,,,,,,
event_freezeacpu_06_e_188,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_188,True,,13,idle,,1,idle,,3,idle,novel_h,15,idle,anis,5,idle,neon,7,idle,Park_n,XS_130,XS_130,1.0,none,poli,poli,,,,,,,,black,,,
event_freezeacpu_06_e_189,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_189,True,,13,idle,,1,idle,,3,idle,,15,idle,,5,idle,,7,idle,,XS_130,XS_130,1.0,,poli,poli,,,,,,,,,,,
event_freezeacpu_06_e_190,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_190,True,,13,idle,,1,idle,,3,idle,,15,idle,,5,idle,,7,idle,,XS_130,XS_130,1.0,bgm_story_epicjazzymoods,poli,poli,,,,,,,,,,,
event_freezeacpu_06_e_191,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_191,True,,13,idle,,1,idle,,3,idle,,15,idle,,5,idle,,7,idle,,XS_130,XS_130,1.0,,poli,poli,,,,,,,,,,,
event_freezeacpu_06_e_192,40030,event_freezeacpu_06_e,Self,Locale_SubScenario:event_freezeacpu_06_e_192,False,,13,idle,,1,idle,,3,idle,,15,idle,,5,idle,,7,idle,,XS_130,XS_130,1.0,,,,,,,,,,,,,,
event_freezeacpu_06_e_193,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_193,True,,13,idle,,1,idle,,3,idle,,15,idle,,5,idle,,7,idle,,XS_130,S_150,1.0,,novel_h,novel_h,,,,,,,,,,,
event_freezeacpu_06_e_194,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_194,True,,13,idle,,1,idle,,3,idle,,15,idle,,5,idle,,7,idle,,S_70,S_70,1.0,,neon,neon,,,,,,,,,,,
event_freezeacpu_06_e_195,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_195,True,,13,idle,,1,idle,,3,idle,,15,idle,,5,idle,,7,idle,,S_70,S_70,1.0,,neon,neon,,,,,,,,,,,
event_freezeacpu_06_e_196,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_196,True,,13,idle,,1,idle,,3,idle,,15,idle,,5,idle,,7,idle,,S_10,S_10,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_197,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_197,True,,13,idle,,1,idle,,3,idle,,15,idle,,5,idle,,7,idle,,S_10,S_10,1.0,,quiry,quiry,,,,,,,,,,,
event_freezeacpu_06_e_198,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_198,True,,13,idle,,1,idle,,3,idle,,15,idle,,5,idle,,7,idle,,50,50,1.0,,anis,anis,,,,,,,,,,,
event_freezeacpu_06_e_199,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_199,True,,13,idle,,1,idle,,3,idle,,15,idle,,5,idle,,7,idle,,50,50,1.0,,anis,anis,,,,,,,,,,,
event_freezeacpu_06_e_200,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_200,True,,13,idle,,1,idle,,3,idle,,15,think,,5,idle,,7,idle,,S_150,S_150,1.0,,novel_h,novel_h,,,,,,,,,,,
event_freezeacpu_06_e_201,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_201,True,,13,idle,,1,idle,,3,idle,,15,think,,5,idle,,7,idle,,S_150,S_150,1.0,,novel_h,novel_h,,,,,,,,,,,
event_freezeacpu_06_e_202,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_202,True,,13,angry,,1,idle,,3,idle,,15,think,,5,idle,,7,idle,,S_150,1315,1.0,,poli,poli,,,,,,,,,,,
event_freezeacpu_06_e_203,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_203,True,,13,angry,,1,idle,,3,idle,,15,think,,5,idle,,7,idle,,1315,1315,1.0,,poli,poli,,,,,,,,,,,
event_freezeacpu_06_e_204,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_204,True,,13,angry,,1,idle,,3,idle,,15,pain,,5,idle,,7,idle,,1315,1315,1.0,,novel_h,novel_h,,,,,,,,,,,
event_freezeacpu_06_e_205,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_205,True,,13,angry,,1,idle,,3,idle,,15,pain,,5,idle,,7,idle,,50,50,1.0,,anis,anis,,,,,,,,,,,
event_freezeacpu_06_e_206,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_206,True,,13,angry,,1,idle,,3,idle,,15,idle,,5,idle,,7,idle,,50,50,1.0,,anis,anis,,,,,,,,,,,
event_freezeacpu_06_e_207,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_207,True,,13,angry,,1,idle,,3,idle,,15,idle,,5,idle,,7,idle,,50,50,1.0,,anis,anis,,,,,,,,,,,
event_freezeacpu_06_e_208,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_208,True,,13,idle,,1,idle,,3,idle,,15,idle,,5,idle,,7,idle,,XS_130,XS_130,1.0,,poli,poli,,,,,,,,,,,
event_freezeacpu_06_e_209,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_209,True,,13,sad,,1,idle,,3,idle,,15,idle,,5,idle,,7,idle,,XS_130,XS_130,1.0,,poli,poli,,,,,,,,,,,
event_freezeacpu_06_e_210,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_210,True,,13,idle,,1,idle,,3,idle,,15,idle,,5,idle,,7,idle,,XS_130,XS_1300,1.0,,poli,poli,,,,,,,,,,,
event_freezeacpu_06_e_211,40030,event_freezeacpu_06_e,Self,Locale_SubScenario:event_freezeacpu_06_e_211,False,,13,idle,,1,idle,,3,idle,,15,idle,,5,idle,,7,idle,,XS_1300,XS_1300,1.0,,,,,,,,,,,,,,
event_freezeacpu_06_e_212,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_212,True,,13,idle,,1,idle,,3,idle,,15,idle,,5,idle,,7,idle,,XS_1300,XS_130,1.0,none,poli,poli,,,,,,,,,,,
event_freezeacpu_06_e_213,40030,event_freezeacpu_06_e,Speech,Locale_SubScenario:event_freezeacpu_06_e_213,True,,13,idle,,1,idle,,3,idle,,15,idle,,5,idle,,7,idle,,XS_130,XS_130,1.0,,poli,poli,,,,,,,,,,,
