stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,target_list/0,wave_data/0/wave_path,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6424050,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,12,42,0,3320060151,path_grd_mid_small_002,path_grd_mid_small_068,5.0,path_grd_mid_elite1_802,10.0,path_fly_close_small_001,,path_grd_mid_small_068,0.0,path_grd_mid_elite2_805,,path_fly_close_small_035,,path_grd_mid_small_043,8.0,,,,,2220030151,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,1220040151,Dash,1220040151.0,Dash,2220050151.0,Dash,2320020251.0,Drop,2220030151,Jump,1220040151.0,Jump,3220060151.0,Drop,3320060251.0,Drop,2210020151,Dash,2210040151.0,Dash,2210020151.0,Dash,2210040151.0,Dash,2220030151,Dash,2220030151.0,Dash,2220050151.0,Dash,2320020251.0,Drop,1220040151.0,Jump,3220060151.0,Jump,3320060251.0,Drop,3320060151.0,Drop,2210020151.0,Dash,2210020151.0,Dash,2210040151.0,Dash,2210040151.0,Dash,2220030151.0,Drop,2220030151.0,Drop,2220030151.0,Drop,2220030151.0,Drop,,,,,,,,,,,,,,,,
6424051,wave_simulationroom_005,Campaign,90,5,True,False,point_grd_simulation_003_oc,point_fly_simulation_003_oc,sbg_simulation_003_oc,Simulation,Day,ibg_simulation_001,6,24,6,3320010151,path_grd_close_small_001,path_grd_mid_elite1_802,,path_grd_far_small_044,9.0,path_grd_mid_elite2_805,0.0,path_grd_mid_small_008,8.0,,,,,,,,,,,1220040151,Dash,1220040151.0,Dash,1220040151.0,Dash,1220040151.0,Dash,1220040151,Dash,1220040151.0,Dash,2220010151.0,Drop,3320010251.0,Drop,1220040151,Dash,2220010151.0,Dash,1220040151.0,Dash,2220010151.0,Dash,1220040151,Dash,2220010151.0,Drop,3320010251.0,Drop,3320010151.0,Drop,1220040151,Drop,1220040151.0,Drop,1220040151.0,Drop,1220040151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6424052,wave_simulationroom_005,Campaign,90,5,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,12,24,6,3310050151,path_fly_mid_small_018,path_fly_mid_elite2_808,,path_fly_close_small_020,10.0,path_fly_far_small_003,0.0,path_fly_mid_elite2_808,7.0,path_fly_close_small_020,,,,,,,,,,2210020151,Dash,2210020151.0,Dash,2210020151.0,Dash,2210020151.0,Dash,2210020151,Dash,2210020151.0,Dash,3310050251.0,Drop,2310060251.0,Drop,1210030151,Drop,2210020151.0,Drop,2210020151.0,Drop,1210030151.0,Drop,2210020151,Dash,1210030151.0,Dash,2210020151.0,Dash,1210030151.0,Dash,2210020151,Dash,2210020151.0,Dash,2310060251.0,Drop,3310050151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6424053,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_002_oc,point_fly_simulation_002_oc,sbg_simulation_002_oc,Simulation,Day,ibg_simulation_001,12,24,6,1320060151,path_fly_mid_small_039,path_fly_mid_elite1_802,,path_grd_close_small_054,12.0,path_fly_far_small_034,0.0,path_grd_mid_elite1_802,10.0,path_grd_close_small_042,7.0,,,,,,,,,1210020151,Dash,1210020151.0,Dash,1210040151.0,Dash,1210040151.0,Dash,1210020151,Dash,1210020151.0,Dash,3210030151.0,Drop,1310040251.0,Drop,3220050151,Dash,3220050151.0,Dash,3220050151.0,Dash,1320060251.0,Drop,3210030151,Dash,1210040151.0,Dash,1210020151.0,Dash,1310040251.0,Drop,3220050151,Dash,3220050151.0,Dash,3220060151.0,Drop,1320060151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,3220050151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6424054,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_003_oc,point_fly_simulation_003_oc,sbg_simulation_003_oc,Simulation,Day,ibg_simulation_001,18,21,15,1320030151,path_grd_close_small_001,path_grd_far_small_056,,path_grd_mid_elite1_802,10.0,path_fly_close_small_041,,path_grd_far_elite2_806,0.0,path_fly_close_small_004,10.0,path_grd_mid_small_055,12.0,path_fly_mid_small_008,,,,,,1220020151,Drop,1220020151.0,Drop,1220020151.0,Drop,1220020151.0,Drop,1220050151,Drop,1220020151.0,Drop,1220020151.0,Drop,1320030251.0,Drop,1220020151,Dash,1220020151.0,Dash,1220050151.0,Drop,2320030251.0,Drop,1210020151,Drop,3210040151.0,Drop,1210020151.0,Drop,1210050151.0,Drop,1220020151,Drop,1220020151.0,Drop,2320030251.0,Drop,1320030151.0,Drop,1210020151.0,Drop,1210050151.0,Drop,1210020151.0,Drop,3210040151.0,Drop,1220020151.0,Dash,1220020151.0,Dash,1220020151.0,Dash,1220050151.0,Drop,3210040151.0,Drop,1210020151.0,Drop,1210020151.0,Drop,1210050151.0,Drop,,,,,,,,,,,,,,,,
6424055,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,18,18,18,3320040151,path_grd_close_small_001,path_fly_mid_small_042,5.0,path_grd_far_elite1_803,10.0,path_fly_close_small_023,,path_fly_mid_small_050,0.0,path_grd_far_elite1_803,,path_grd_mid_small_043,,path_fly_close_small_001,9.0,,,,,3220040151,Drop,3220040151.0,Drop,3220040151.0,Drop,3220040151.0,Drop,2210010151,Drop,2210010151.0,Drop,2210010151.0,Drop,2310050251.0,Drop,3220040151,Dash,3220020151.0,Dash,2220050151.0,Drop,3320040251.0,Drop,2210010151,Dash,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,2210010151,Drop,2210010151.0,Drop,2210010151.0,Drop,2310050251.0,Drop,3220040151.0,Dash,3220020151.0,Dash,2220050151.0,Drop,3320040151.0,Drop,3220040151.0,Drop,3220020151.0,Drop,3220040151.0,Drop,3220020151.0,Drop,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,2210010151.0,Dash,,,,,,,,,,,,,,,,
6430046,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_003_oc,point_fly_simulation_003_oc,sbg_simulation_003_oc,Simulation,Day,ibg_simulation_001,6,42,9,3320040111,path_fly_mid_small_018,path_grd_mid_elite2_808,5.0,path_grd_mid_special_025,9.0,path_grd_far_elite2_809,0.0,path_fly_mid_small_021,10.0,path_grd_close_small_067,6.0,path_grd_mid_small_011,8.0,,,,,,,3210020111,Dash,3210020111.0,Dash,3210020111.0,Dash,3210020111.0,Dash,2220030111,Dash,2220010111.0,Dash,2320020211.0,Drop,3320040211.0,Drop,2220030111,Dash,2220010111.0,Dash,3220020111.0,Dash,2220050111.0,Dash,2220030111,Dash,2220010111.0,Dash,2320020211.0,Drop,3320040111.0,Drop,3210020111,Drop,3210020111.0,Drop,3210020111.0,Drop,3210020111.0,Drop,2220030111.0,Dash,3220020111.0,Dash,2220050111.0,Dash,2320020211.0,Drop,2220010111.0,Dash,2220010111.0,Dash,3220020111.0,Dash,3220020111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6430047,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,0,51,9,3320070111,path_grd_mid_small_005,path_fly_mid_small_033,5.0,path_grd_mid_elite1_802,10.0,path_grd_mid_small_034,8.0,path_grd_far_elite2_809,0.0,path_fly_mid_small_027,10.0,path_grd_mid_small_058,10.0,path_fly_mid_small_024,,path_grd_mid_small_061,,,,2220030111,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,3210010111,Dash,3210010111.0,Dash,1210040111.0,Dash,2310040211.0,Drop,2220030111,Dash,2220010111.0,Dash,1220050111.0,Drop,3320070211.0,Drop,3320070211,Drop,2220010111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111,Dash,2220010111.0,Dash,3320070211.0,Drop,3320070111.0,Drop,2310040211.0,Drop,3210010111.0,Dash,3210010111.0,Dash,1210040111.0,Dash,2220030111.0,Drop,2220010111.0,Drop,1220050111.0,Drop,3320070211.0,Drop,3210010111.0,Dash,3210010111.0,Dash,3210010111.0,Dash,3210010111.0,Dash,2220010111.0,Drop,2220030111.0,Drop,2220010111.0,Drop,2220030111.0,Drop,,,,,,,,
6430048,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_003_oc,point_fly_simulation_003_oc,sbg_simulation_003_oc,Simulation,Day,ibg_simulation_001,12,54,0,1310010111,path_grd_mid_small_002,path_fly_mid_elite2_805,5.0,path_fly_mid_small_005,10.0,path_grd_mid_small_040,,path_grd_close_small_014,0.0,path_fly_mid_elite2_805,,path_fly_close_small_004,8.0,path_grd_mid_small_043,,path_fly_mid_small_008,,path_fly_mid_small_030,8.0,2220030111,Drop,1220050111.0,Drop,2220030111.0,Drop,1220050111.0,Drop,2210020111,Dash,1210030111.0,Dash,1310010211.0,Drop,1310040211.0,Drop,2210020111,Drop,3210050111.0,Drop,1210030111.0,Drop,3210040111.0,Drop,2220030111,Drop,2220030111.0,Drop,1220050111.0,Drop,3220080111.0,Drop,3220080111,Drop,2220030111.0,Drop,3220080111.0,Drop,2220030111.0,Drop,2210020111.0,Dash,3210040111.0,Dash,1310040211.0,Drop,1310010111.0,Drop,1210030111.0,Dash,3210050111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,2220030111.0,Drop,3220080111.0,Drop,2220030111.0,Drop,1220050111.0,Drop,1210030111.0,Dash,3210050111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash,1210030111.0,Dash
6430049,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_002_oc,point_fly_simulation_002_oc,sbg_simulation_002_oc,Simulation,Day,ibg_simulation_001,0,60,0,2310050111,path_fly_mid_small_018,path_grd_mid_small_055,,path_fly_mid_elite1_802,10.0,path_grd_mid_small_043,,path_grd_mid_small_055,0.0,path_fly_mid_elite2_805,,path_fly_mid_small_036,8.0,path_grd_mid_small_012,6.0,path_fly_mid_small_030,10.0,,,3210010111,Drop,2210040111.0,Drop,2210040111.0,Drop,2210040111.0,Drop,2220030111,Drop,2220030111.0,Drop,2220040111.0,Drop,1320030211.0,Drop,3210010111,Drop,1210010111.0,Drop,2210040111.0,Drop,2310050211.0,Drop,2220030111,Drop,2220010111.0,Drop,2220030111.0,Drop,2220010111.0,Drop,2220030111,Drop,2220010111.0,Drop,2220040111.0,Drop,1320030211.0,Drop,3210010111.0,Drop,2210040111.0,Drop,2310050211.0,Drop,2310050111.0,Drop,2210040111.0,Dash,2210040111.0,Dash,3210010111.0,Dash,3210010111.0,Dash,2220030111.0,Drop,2220030111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,3210010111.0,Dash,3210010111.0,Dash,2210040111.0,Dash,2210040111.0,Dash,,,,,,,,
6430050,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,0,48,0,1320060111,path_grd_mid_small_002,path_grd_mid_elite1_802,5.0,path_grd_mid_small_034,10.0,path_grd_mid_elite3_811,0.0,path_grd_mid_small_040,10.0,path_grd_mid_small_037,,path_grd_mid_small_008,,,,,,,,2220030111,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111,Dash,2220010111.0,Dash,1220050111.0,Drop,2320030211.0,Drop,1320060211,Drop,2220030111.0,Dash,2220030111.0,Dash,2220040111.0,Dash,2220010111,Drop,2320030211.0,Drop,1320060211.0,Drop,1320060111.0,Drop,2220030111,Drop,2220030111.0,Drop,1220050111.0,Drop,2220040111.0,Dash,2220010111.0,Drop,1220050111.0,Drop,2220010111.0,Drop,2220040111.0,Dash,2220010111.0,Jump,2220010111.0,Jump,2220030111.0,Jump,2220030111.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,
6430051,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_003_oc,point_fly_simulation_003_oc,sbg_simulation_003_oc,Simulation,Day,ibg_simulation_001,21,15,15,2320020111,path_grd_mid_small_043,path_grd_close_small_067,,path_grd_far_elite1_803,10.0,path_grd_close_small_013,,path_grd_mid_elite2_805,0.0,path_grd_far_small_071,10.0,path_grd_close_elite2_804,8.0,,,,,,,2220010111,Dash,3220070111.0,Dash,2220010111.0,Dash,3220070111.0,Dash,3220050111,Dash,2220040111.0,Dash,3220050111.0,Dash,2320020211.0,Drop,3220070111,Dash,3220050111.0,Dash,2220040111.0,Drop,1320030211.0,Drop,2220010111,Dash,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,2220010111,Dash,3220070111.0,Dash,1320030211.0,Drop,2320020111.0,Drop,3220070111.0,Dash,3220070111.0,Dash,3220050111.0,Dash,2220040111.0,Drop,2220010111.0,Dash,3220050111.0,Dash,2220040111.0,Drop,2220040111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
6430052,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,18,21,18,3320060111,path_fly_close_small_041,path_grd_mid_elite2_805,5.0,path_fly_far_elite1_803,,path_grd_close_small_007,,path_fly_mid_small_008,0.0,path_grd_far_elite2_806,,path_fly_close_small_004,9.0,path_grd_mid_small_008,,,,,,3210020111,Drop,3210020111.0,Drop,3210020111.0,Drop,1210050111.0,Drop,2220010111,Dash,1220020111.0,Dash,3320060211.0,Drop,3320060211.0,Drop,3210020111,Dash,2210040111.0,Dash,1210050111.0,Drop,1210050111.0,Drop,1220020111,Jump,1220020111.0,Jump,1220020111.0,Jump,1220020111.0,Jump,3210020111,Dash,3210020111.0,Dash,2210040111.0,Dash,1210050111.0,Drop,2220010111.0,Dash,1220020111.0,Dash,3320060211.0,Drop,3320060111.0,Drop,3210020111.0,Dash,3210020111.0,Dash,2210040111.0,Dash,1210050111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,2220010111.0,Drop,,,,,,,,,,,,,,,,
6430053,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_002_oc,point_fly_simulation_002_oc,sbg_simulation_002_oc,Simulation,Day,ibg_simulation_001,21,30,18,3320080111,path_grd_close_small_069,path_grd_mid_special_025,,path_fly_far_elite3_815,12.0,path_grd_close_small_004,9.0,path_fly_far_elite3_815,0.0,path_grd_mid_elite1_802,10.0,path_fly_close_elite2_807,8.0,path_grd_mid_small_043,8.0,,,,,1220010111,Drop,1220010111.0,Drop,1220010111.0,Drop,2220040111.0,Dash,2220010111,Dash,2220010111.0,Dash,1220010111.0,Drop,3320080211.0,Drop,1210030111,Drop,3210030111.0,Drop,3210030111.0,Drop,1310010211.0,Drop,1220010111,Dash,1220010111.0,Dash,1220010111.0,Dash,1220010111.0,Dash,1210030111,Drop,3210030111.0,Drop,3210030111.0,Drop,1310010211.0,Drop,2220010111.0,Dash,2220010111.0,Dash,1220010111.0,Drop,3320080111.0,Drop,1210030111.0,Drop,1210030111.0,Drop,3210030111.0,Drop,3210030111.0,Drop,2220010111.0,Dash,1220010111.0,Dash,2220010111.0,Dash,1220010111.0,Dash,,,,,,,,,,,,,,,,
6430054,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_003_oc,point_fly_simulation_003_oc,sbg_simulation_003_oc,Simulation,Day,ibg_simulation_001,18,27,15,2310040111,path_grd_close_small_069,path_fly_mid_elite2_808,,path_grd_far_small_006,10.0,path_fly_close_small_035,8.0,path_grd_mid_small_070,0.0,path_fly_far_elite3_812,10.0,path_grd_close_small_042,,path_fly_mid_small_033,12.0,path_grd_mid_small_043,,,,2220020111,Jump,2220020111.0,Jump,2220010111.0,Jump,2220050111.0,Dash,1210030111,Dash,1210010111.0,Dash,2310060211.0,Drop,2310040211.0,Drop,3220060111,Dash,3220060111.0,Dash,3220060111.0,Dash,3220060111.0,Dash,1210030111,Dash,1210030111.0,Dash,1210010111.0,Dash,1210010111.0,Dash,2220020111,Drop,3220080111.0,Drop,2220020111.0,Drop,2220050111.0,Dash,1210030111.0,Dash,2310060211.0,Drop,2310040211.0,Drop,2310040111.0,Drop,3220060111.0,Dash,2220020111.0,Dash,2220020111.0,Dash,3220080111.0,Drop,1210030111.0,Drop,1210010111.0,Drop,1210010111.0,Drop,2310060211.0,Drop,3220060111.0,Dash,2220020111.0,Dash,2220020111.0,Dash,3220080111.0,Drop,,,,,,,,
6430055,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,24,18,18,2310060111,path_grd_close_small_067,path_fly_far_elite1_803,,path_fly_mid_small_050,9.0,path_grd_close_small_042,,path_grd_close_small_069,0.0,path_fly_far_elite1_803,,path_grd_close_small_042,,path_fly_mid_small_005,,path_grd_mid_small_040,,,,1220030111,Dash,1220030111.0,Dash,2220040111.0,Dash,2320020211.0,Drop,2210010111,Dash,2210010111.0,Dash,1210050111.0,Drop,2310060211.0,Drop,3210040111,Dash,3210040111.0,Dash,2210010111.0,Dash,3210030111.0,Dash,1220050111,Drop,1220050111.0,Drop,1220050111.0,Drop,1220050111.0,Drop,3220080111,Drop,1220030111.0,Dash,1220030111.0,Dash,2320020211.0,Dash,2210010111.0,Dash,2210010111.0,Dash,1210050111.0,Drop,2310060111.0,Drop,1220050111.0,Drop,1220050111.0,Drop,1220050111.0,Drop,1220050111.0,Drop,2210010111.0,Dash,3210040111.0,Dash,2210010111.0,Dash,1210050111.0,Dash,1220050111.0,Dash,1220030111.0,Dash,1220030111.0,Dash,1220050111.0,Dash,,,,,,,,
6431046,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_003_oc,point_fly_simulation_003_oc,sbg_simulation_003_oc,Simulation,Day,ibg_simulation_001,6,42,9,3320040121,path_fly_mid_small_018,path_grd_mid_elite2_808,5.0,path_grd_mid_special_025,9.0,path_grd_far_elite2_809,0.0,path_fly_mid_small_021,10.0,path_grd_close_small_067,6.0,path_grd_mid_small_011,8.0,,,,,,,3210020121,Dash,3210020121.0,Dash,3210020121.0,Dash,3210020121.0,Dash,2220030121,Dash,2220010121.0,Dash,2320020221.0,Drop,3320040221.0,Drop,2220030121,Dash,2220010121.0,Dash,3220020121.0,Dash,2220050121.0,Dash,2220030121,Dash,2220010121.0,Dash,2320020221.0,Drop,3320040121.0,Drop,3210020121,Drop,3210020121.0,Drop,3210020121.0,Drop,3210020121.0,Drop,2220030121.0,Dash,3220020121.0,Dash,2220050121.0,Dash,2320020221.0,Drop,2220010121.0,Dash,2220010121.0,Dash,3220020121.0,Dash,3220020121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6431047,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_001_oc,point_fly_simulation_001_oc,sbg_simulation_001_oc,Simulation,Day,ibg_simulation_001,0,51,9,3320070121,path_grd_mid_small_005,path_fly_mid_small_033,5.0,path_grd_mid_elite1_802,10.0,path_grd_mid_small_034,8.0,path_grd_far_elite2_809,0.0,path_fly_mid_small_027,10.0,path_grd_mid_small_058,10.0,path_fly_mid_small_024,,path_grd_mid_small_061,,,,2220030121,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,3210010121,Dash,3210010121.0,Dash,1210040121.0,Dash,2310040221.0,Drop,2220030121,Dash,2220010121.0,Dash,1220050121.0,Drop,3320070221.0,Drop,3320070221,Drop,2220010121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220030121,Dash,2220010121.0,Dash,3320070221.0,Drop,3320070121.0,Drop,2310040221.0,Drop,3210010121.0,Dash,3210010121.0,Dash,1210040121.0,Dash,2220030121.0,Drop,2220010121.0,Drop,1220050121.0,Drop,3320070221.0,Drop,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,2220010121.0,Drop,2220030121.0,Drop,2220010121.0,Drop,2220030121.0,Drop,,,,,,,,
6431048,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_003_oc,point_fly_simulation_003_oc,sbg_simulation_003_oc,Simulation,Day,ibg_simulation_001,12,54,0,1310010121,path_grd_mid_small_002,path_fly_mid_elite2_805,5.0,path_fly_mid_small_005,10.0,path_grd_mid_small_040,,path_grd_close_small_014,0.0,path_fly_mid_elite2_805,,path_fly_close_small_004,8.0,path_grd_mid_small_043,,path_fly_mid_small_008,,path_fly_mid_small_030,8.0,2220030121,Drop,1220050121.0,Drop,2220030121.0,Drop,1220050121.0,Drop,2210020121,Dash,1210030121.0,Dash,1310010221.0,Drop,1310040221.0,Drop,2210020121,Drop,3210050121.0,Drop,1210030121.0,Drop,3210040121.0,Drop,2220030121,Drop,2220030121.0,Drop,1220050121.0,Drop,3220080121.0,Drop,3220080121,Drop,2220030121.0,Drop,3220080121.0,Drop,2220030121.0,Drop,2210020121.0,Dash,3210040121.0,Dash,1310040221.0,Drop,1310010121.0,Drop,1210030121.0,Dash,3210050121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,2220030121.0,Drop,3220080121.0,Drop,2220030121.0,Drop,1220050121.0,Drop,1210030121.0,Dash,3210050121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash
6431049,wave_simulationroom_005,Campaign,90,7,True,False,point_grd_simulation_002_oc,point_fly_simulation_002_oc,sbg_simulation_002_oc,Simulation,Day,ibg_simulation_001,0,60,0,2310050121,path_fly_mid_small_018,path_grd_mid_small_055,,path_fly_mid_elite1_802,10.0,path_grd_mid_small_043,,path_grd_mid_small_055,0.0,path_fly_mid_elite2_805,,path_fly_mid_small_036,8.0,path_grd_mid_small_012,6.0,path_fly_mid_small_030,10.0,,,3210010121,Drop,2210040121.0,Drop,2210040121.0,Drop,2210040121.0,Drop,2220030121,Drop,2220030121.0,Drop,2220040121.0,Drop,1320030221.0,Drop,3210010121,Drop,1210010121.0,Drop,2210040121.0,Drop,2310050221.0,Drop,2220030121,Drop,2220010121.0,Drop,2220030121.0,Drop,2220010121.0,Drop,2220030121,Drop,2220010121.0,Drop,2220040121.0,Drop,1320030221.0,Drop,3210010121.0,Drop,2210040121.0,Drop,2310050221.0,Drop,2310050121.0,Drop,2210040121.0,Dash,2210040121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,2220030121.0,Drop,2220030121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,3210010121.0,Dash,3210010121.0,Dash,2210040121.0,Dash,2210040121.0,Dash,,,,,,,,
