stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,mod_value,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
7015039,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Night,ibg_cityforestunder_001,3320020111.0,path_fly_mid_small_030,1210010111,Drop,1210010111.0,Drop,1210010111.0,Drop,3210030111.0,Drop,path_grd_mid_elite2_805,5.0,2220020111,Dash,2220020111,Dash,3320020211,Drop,3320020211,Drop,path_grd_far_special_066,4.0,2220020111,Dash,3220070111,Dash,3220060111,Drop,3220060111,Drop,path_fly_mid_small_039,10.0,1210010111,Drop,1210010111,Drop,1210010111,Drop,1210010111,Drop,path_grd_mid_elite2_808,0.0,3220070111,Dash,3220070111,Dash,2320020211,Drop,3320020111,Drop,0,36,21,path_fly_mid_small_050,,1210010111.0,Dash,1210010111.0,Dash,1210010111.0,Dash,3210030111.0,Dash,path_grd_far_small_044,,3220060111.0,Dash,3220060111.0,Dash,3220070111.0,Dash,3220070111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015040,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004,CityForestUnder,Night,ibg_cityforestunder_001,1320060111.0,path_grd_mid_small_055,2220010111,Drop,2220010111.0,Drop,2220010111.0,Drop,2220040111.0,Drop,path_grd_close_elite1_801,7.0,2220010111,Dash,2220010111,Dash,1220050111,Drop,1320060211,Drop,path_grd_close_small_010,,2220010111,Dash,2220010111,Dash,2220010111,Dash,2220040111,Dash,path_grd_close_elite1_801,0.0,2220010111,Dash,2220010111,Dash,2220040111,Drop,1320060111,Drop,path_grd_mid_small_073,6.0,2220010111,Dash,2220010111,Dash,2220010111,Dash,2220040111,Dash,24,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015041,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Night,ibg_cityforestunder_001,1320060111.0,path_grd_far_small_059,3220040111,Dash,3220040111.0,Dash,3220040111.0,Dash,2220040111.0,Dash,path_grd_mid_elite1_802,7.0,3220040111,Drop,3220040111,Drop,1220050111,Dash,1320060211,Dash,path_fly_mid_small_005,,3210020111,Dash,3210020111,Dash,3210020111,Dash,3210030111,Dash,path_grd_mid_elite1_802,0.0,3220040111,Dash,3220040111,Dash,2220040111,Drop,1320060111,Drop,path_grd_far_small_074,6.0,3220040111,Dash,3220040111,Dash,3220040111,Dash,2220040111,Dash,0,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015042,wave_campaign_hard_005,Campaign,180,6,False,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Night,ibg_cityforestunder_001,1420020251.0,path_grd_mid_centurion_902,1420020251,Normal,,,,,,,path_fly_close_small_035,,1210020151,Dash,1210020151,Dash,1210020151,Dash,1210020151,Dash,path_grd_close_small_042,,3220050151,Jump,3220050151,Jump,3220050151,Dash,3220050151,Drop,path_grd_mid_elite2_805,3.0,1120010151,Drop,1120010151,Drop,1120010151,Drop,2320020251,Drop,path_fly_close_small_001,,3210020151,Dash,2110010151,Dash,3210020151,Dash,2110010151,Dash,19,30,0,path_grd_mid_small_055,,1120010151.0,Jump,1120010151.0,Jump,1220020151.0,Jump,3220020151.0,Jump,path_grd_mid_special_065,4.0,3120010151.0,Drop,3120010151.0,Dash,3120010151.0,Dash,3320060251.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015046,wave_campaign_hard_005,Campaign,180,6,False,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Night,ibg_cityforestunder_001,1420040231.0,path_grd_mid_centurion_902,1420040231,Normal,,,,,,,path_fly_mid_small_002,,3210010131,Jump,3210010131,Jump,3210010131,Jump,3210030131,Dash,path_fly_mid_special_016,4.0,2110010131,Drop,2110010131,Drop,3110010131,Drop,2210010131,Drop,path_grd_mid_small_049,4.0,2220020131,Dash,2220020131,Dash,2220020131,Dash,3320030231,Drop,path_grd_mid_small_076,,1220010131,Jump,1220030131,Jump,1220030131,Jump,2220040131,Jump,7,39,0,path_grd_close_small_001,8.0,2120010131.0,Normal,2120010131.0,Normal,2220030131.0,Normal,2220030131.0,Normal,path_fly_mid_small_024,,1210030131.0,Dash,1210030131.0,Dash,3110010131.0,Dash,1310030231.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015047,wave_campaign_hard_005,Campaign,180,6,False,False,point_grd_cityforest_003,point_fly_cityforest_003,sbg_cityforest_003,CityForestUnder,Night,ibg_cityforest_001,3410020231.0,path_fly_mid_centurion_902,3410020231,Normal,,,,,,,path_grd_mid_small_052,,2220030131,Drop,2220030131,Drop,2220020131,Drop,2220020131,Drop,path_fly_mid_special_047,5.0,3110010131,Dash,3110010131,Dash,1110010131,Dash,1110010131,Dash,path_fly_mid_small_042,,3210020131,Drop,3210020131,Drop,3210020131,Drop,1310020231,Drop,path_grd_mid_small_076,,2220020131,Drop,2220020131,Drop,1120010131,Drop,1120010131,Drop,0,41,5,path_grd_mid_small_046,4.0,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,path_fly_mid_small_024,8.0,3110010131.0,Jump,3110010131.0,Jump,2210020131.0,Jump,1310040231.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016001,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Night,ibg_iceland_001,2320030111.0,path_grd_close_small_048,3220010111,Drop,3220010111.0,Drop,3220010111.0,Drop,2320030211.0,Drop,path_grd_mid_small_070,7.0,2220010111,Dash,2220010111,Dash,2220010111,Dash,3220070111,Dash,path_fly_close_small_029,7.0,3210020111,Drop,3210020111,Drop,3210020111,Drop,3210020111,Drop,path_grd_close_elite1_801,0.0,3220010111,Jump,3220010111,Jump,2220010111,Drop,2320030111,Drop,path_grd_mid_small_043,8.0,3220010111,Dash,3220010111,Dash,3220070111,Dash,3220070111,Dash,21,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016002,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Night,ibg_iceland_001,3320060111.0,path_grd_close_small_007,2220020111,Drop,2220020111.0,Drop,1220050111.0,Drop,1320030211.0,Drop,path_fly_mid_small_036,4.0,2210020111,Dash,2210020111,Dash,2210020111,Dash,2210020111,Dash,path_fly_close_special_044,6.0,3210040111,Drop,3210040111,Drop,3210010111,Drop,3210030111,Drop,path_grd_mid_elite1_802,0.0,2120010111,Dash,2120010111,Dash,1220050111,Drop,3320060111,Drop,path_fly_close_special_046,6.0,2110010111,Dash,2110010111,Dash,3210040111,Drop,3210040111,Drop,36,21,0,path_fly_close_small_035,3.0,3210040111.0,Dash,3210040111.0,Dash,3210040111.0,Dash,3210040111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016003,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_iceland_006,point_fly_iceland_006,sbg_iceland_006,IceLand,Night,ibg_iceland_001,1310020111.0,path_fly_close_special_044,2110010111,Drop,2110010111.0,Drop,2210030111.0,Drop,2210030111.0,Drop,path_grd_mid_elite2_805,10.0,2220030111,Dash,2220030111,Dash,2320050211,Drop,2320050211,Drop,path_fly_mid_small_053,,2210020111,Dash,2210020111,Dash,2210020111,Dash,1210040111,Dash,path_fly_close_small_029,,2210020111,Jump,2210020111,Jump,2210020111,Jump,2210020111,Jump,path_fly_mid_elite1_802,0.0,2210020111,Dash,2210020111,Dash,3210030111,Drop,1310020111,Drop,36,24,0,path_grd_close_elite1_801,10.0,2220030111.0,Jump,2220030111.0,Jump,2220040111.0,Drop,3320040211.0,Drop,path_fly_close_small_029,5.0,2210020111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,2210020111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016004,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Night,ibg_iceland_001,2320050111.0,path_grd_mid_special_025,1120010111,Jump,1120010111.0,Jump,3220050111.0,Drop,2320050211.0,Drop,path_fly_mid_small_030,10.0,1210020111,Drop,1210020111,Drop,1210020111,Drop,3210040111,Drop,path_grd_close_small_013,4.0,1220050111,Dash,1220050111,Dash,1220050111,Dash,1220050111,Dash,path_grd_mid_elite1_802,0.0,3220050111,Dash,3220050111,Dash,1220050111,Drop,2320050111,Drop,path_grd_mid_special_025,6.0,3120010111,Dash,3120010111,Dash,1220050111,Drop,2220040111,Dash,6,51,0,path_grd_mid_small_043,3.0,1220050111.0,Dash,1220050111.0,Dash,1220050111.0,Dash,1220050111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016005,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Night,ibg_iceland_001,3320070111.0,path_grd_mid_small_002,2220030111,Jump,2220030111.0,Jump,2220030111.0,Dash,2220040111.0,Dash,path_grd_mid_elite1_802,7.0,2220030111,Dash,2220030111,Dash,2220030111,Dash,3320070211,Dash,path_grd_far_small_053,,2220030111,Dash,2220030111,Dash,2220030111,Dash,2220030111,Dash,path_grd_mid_elite1_802,0.0,2220030111,Dash,2220030111,Dash,2220040111,Drop,3320070111,Drop,path_grd_far_small_044,,2220030111,Dash,2220030111,Dash,2220030111,Dash,2220030111,Dash,0,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016006,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Night,ibg_iceland_001,2320020111.0,path_grd_close_small_067,3220060111,Dash,3220060111.0,Dash,2220050111.0,Drop,2320020211.0,Drop,path_grd_mid_small_070,7.0,3220030111,Dash,3220030111,Dash,3220030111,Dash,3220020111,Dash,path_grd_mid_special_065,,2120010111,Dash,2120010111,Dash,3220060111,Drop,3220060111,Drop,path_grd_close_elite1_801,0.0,3220060111,Dash,3220060111,Dash,3220020111,Drop,2320020111,Drop,path_grd_mid_small_073,7.0,3220060111,Dash,3220060111,Dash,3220060111,Dash,2220050111,Dash,15,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016007,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Night,ibg_iceland_001,1310030111.0,path_fly_far_elite1_803,1210010111,Dash,1210010111.0,Dash,3210030111.0,Drop,3310030211.0,Drop,path_grd_mid_elite1_802,5.0,2220030111,Dash,2220030111,Dash,2220040111,Drop,3320070211,Drop,path_fly_mid_small_039,11.0,1210010111,Dash,1210010111,Dash,1210010111,Dash,1210010111,Dash,path_fly_mid_special_016,,2110010111,Drop,2110010111,Drop,2210010111,Drop,2210010111,Drop,path_fly_mid_elite2_805,0.0,1210010111,Jump,1210010111,Jump,3310020211,Drop,1310030111,Drop,0,45,15,path_grd_far_small_071,10.0,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,2220040111.0,Dash,path_fly_mid_small_039,8.0,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,2210010111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016011,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_iceland_007,point_fly_iceland_007,sbg_iceland_007,IceLand,Night,ibg_iceland_001,3320040111.0,path_grd_close_small_042,1220010111,Dash,1220010111.0,Dash,1220010111.0,Dash,1220010111.0,Dash,path_grd_mid_elite1_802,6.0,1220010111,Jump,1220010111,Jump,3220020111,Drop,3320010211,Drop,path_grd_close_special_064,7.0,1220010111,Dash,1220010111,Dash,1220050111,Drop,1220050111,Drop,path_grd_mid_special_025,0.0,1220010111,Jump,1220010111,Jump,2220040111,Drop,3320040111,Drop,path_grd_close_small_042,8.0,1220050111,Dash,1220050111,Dash,1220050111,Dash,1220050111,Dash,27,30,0,path_grd_mid_small_012,,1220010111.0,Dash,1220010111.0,Dash,1220010111.0,Dash,1220010111.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016012,wave_campaign_hard_005,Defense,90,8,True,True,point_grd_iceland_001_rightclear,point_fly_iceland_001_rightclear,sbg_iceland_001_rightclear,IceLand,Night,ibg_iceland_defense_001,,path_fly_close_elite1_801,1210020111,Normal,1210020111.0,Normal,1210030111.0,Dash,1310010211.0,Dash,path_grd_mid_small_040,12.0,3220050111,Dash,3220050111,Dash,3220020111,Normal,2320040211,Normal,path_grd_mid_small_040,8.0,1210020111,Normal,1210020111,Normal,1210020111,Normal,1210020111,Normal,path_fly_mid_special_016,7.0,1110010111,Drop,1110010111,Drop,1210020111,Normal,1210020111,Normal,path_grd_mid_elite2_805,3.0,3220050111,Drop,3220050111,Drop,3320040111,Drop,2320040211,Normal,24,57,0,path_fly_mid_small_008,,1210020111.0,Normal,1210020111.0,Normal,1210020111.0,Normal,1210020111.0,Normal,path_fly_close_special_044,7.0,1110010111.0,Drop,1110010111.0,Drop,1210020111.0,Normal,2310030211.0,Drop,path_grd_mid_small_075,,3220050111.0,Drop,3220050111.0,Drop,3220050111.0,Drop,2320040211.0,Normal,path_fly_mid_elite2_808,5.0,1210020111.0,Normal,1210020111.0,Normal,2310020211.0,Drop,2310020211.0,Drop,20,,,,,,,,,,
7016013,wave_campaign_hard_005,BaseDefense,60,10,True,True,point_grd_iceland_007_midclear,point_fly_iceland_007,sbg_iceland_007_midclear,IceLand,Night,ibg_iceland_basedefense_001,,path_grd_mid_special_025,2120010111,Jump,2120010111.0,Jump,2120010111.0,Drop,2220040111.0,Drop,path_grd_close_small_042,,2220010111,Dash,2220010111,Dash,2220010111,Dash,2220010111,Dash,path_grd_mid_special_065,12.0,3120010111,Dash,3120010111,Dash,3120010111,Dash,3220020111,Drop,path_grd_close_elite1_801,3.0,2220010111,Dash,2220010111,Dash,2220040111,Drop,3320060211,Drop,path_grd_far_special_066,,3120010111,Dash,3120010111,Dash,3120010111,Drop,2220040111,Drop,30,51,15,path_fly_close_special_044,,1110010111.0,Drop,1110010111.0,Drop,1210020111.0,Drop,1210040111.0,Drop,path_grd_mid_small_070,,2220010111.0,Dash,2220010111.0,Dash,2220010111.0,Dash,2220040111.0,Dash,path_grd_mid_small_076,,2220010111.0,Jump,2220010111.0,Jump,2220010111.0,Jump,2220040111.0,Jump,path_grd_mid_elite1_802,7.0,2220010111.0,Dash,2220010111.0,Dash,3220020111.0,Drop,1320040111.0,Drop,normal,,,,,,,,,,
7016014,wave_campaign_hard_005,BaseDefense,60,7,True,True,point_grd_iceland_007_midclear,point_fly_iceland_007,sbg_iceland_007_midclear,IceLand,Night,ibg_iceland_basedefense_001,,path_grd_mid_elite2_805,2220010111,Jump,2220010111.0,Jump,1320060211.0,Drop,1320060211.0,Drop,path_grd_far_small_038,4.0,2220030111,Dash,2220030111,Dash,2220030111,Dash,2220040111,Dash,path_grd_mid_special_025,5.0,2120010111,Dash,2120010111,Dash,2220030111,Drop,2220040111,Drop,path_fly_mid_elite1_802,2.0,1210030111,Dash,1210030111,Dash,3210030111,Drop,1310040211,Drop,path_grd_mid_elite1_802,,2220010111,Dash,2220010111,Dash,2220040111,Drop,1320060111,Drop,0,63,12,path_grd_far_small_044,,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,path_grd_mid_small_075,5.0,2220010111.0,Jump,2220040111.0,Jump,2220010111.0,Jump,2220040111.0,Jump,path_grd_mid_special_025,,2220030111.0,Jump,2220030111.0,Jump,2220030111.0,Drop,1320060111.0,Drop,,,,,,,,,,,normal,,,,,,,,,,
7016015,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_iceland_001,point_fly_iceland_001,sbg_iceland_001,IceLand,Night,ibg_iceland_001,1310020111.0,path_fly_mid_small_036,3210020111,Dash,3210020111.0,Dash,3210020111.0,Dash,3210020111.0,Dash,path_grd_close_elite1_801,6.0,3220040111,Dash,3220040111,Dash,2220040111,Drop,3320010211,Drop,path_grd_mid_small_058,,3220040111,Dash,3220040111,Dash,3220040111,Dash,2220040111,Dash,path_fly_close_elite1_801,0.0,3210020111,Dash,3210020111,Dash,1210040111,Drop,1310020111,Drop,path_grd_close_special_064,6.0,3220040111,Dash,3220040111,Dash,3220040111,Drop,2220040111,Drop,33,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016016,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Night,ibg_iceland_001,3310020111.0,path_fly_close_small_029,3210020111,Drop,3210020111.0,Drop,3210020111.0,Drop,2310020211.0,Drop,path_grd_mid_small_037,7.0,3220010111,Dash,3220010111,Jump,3220010111,Dash,1220050111,Jump,path_grd_mid_small_040,7.0,3220010111,Dash,3220010111,Jump,3220010111,Dash,1220050111,Jump,path_fly_mid_special_016,0.0,3110010111,Drop,3110010111,Drop,3210020111,Drop,3310020111,Drop,path_grd_mid_small_012,7.0,3220010111,Dash,3220010111,Dash,3220010111,Dash,2220040111,Dash,6,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016017,wave_campaign_hard_005,Campaign,90,7,True,False,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Night,ibg_iceland_001,3320020111.0,path_grd_close_small_054,3220030111,Drop,3220030111.0,Drop,2220040111.0,Drop,2320030211.0,Drop,path_grd_mid_elite1_802,,3220030111,Dash,3220030111,Dash,3220070111,Drop,1320010211,Drop,path_fly_mid_special_047,8.0,2110010111,Dash,2110010111,Dash,2210010111,Drop,3210030111,Drop,path_grd_far_small_044,,3220030111,Dash,3220030111,Dash,3220070111,Dash,3220070111,Dash,path_grd_mid_elite2_808,0.0,3220030111,Dash,3220030111,Dash,2320020211,Drop,3320020111,Drop,6,49,8,path_grd_mid_small_070,,3220070111.0,Dash,3220070111.0,Dash,3220070111.0,Dash,2220040111.0,Dash,path_grd_far_small_038,,3220030111.0,Dash,3220030111.0,Dash,3220030111.0,Dash,2220040111.0,Dash,path_grd_far_small_044,,3220070111.0,Dash,3220070111.0,Dash,3220070111.0,Dash,3220070111.0,Dash,,,,,,,,,,,,,,,,,,,,,
7016018,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_iceland_004,point_fly_iceland_004,sbg_iceland_004,IceLand,Night,ibg_iceland_001,3320010111.0,path_fly_far_small_040,1210020111,Dash,1210020111.0,Dash,1210020111.0,Dash,1210020111.0,Dash,path_grd_mid_elite1_802,6.0,1220020111,Jump,1220020111,Jump,1220020111,Jump,2320010211,Jump,path_fly_mid_small_050,,2210010111,Drop,2210010111,Drop,2210010111,Drop,3210030111,Drop,path_grd_far_elite1_803,0.0,1220020111,Jump,1220020111,Jump,2220040111,Drop,3320010111,Drop,path_fly_mid_special_047,6.0,1210020111,Dash,1210020111,Dash,2210010111,Drop,2210010111,Drop,0,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016019,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_iceland_003,point_fly_iceland_003,sbg_iceland_003,IceLand,Night,ibg_iceland_001,3310020111.0,path_grd_far_small_062,2220030111,Dash,2220030111.0,Dash,2220030111.0,Dash,2220030111.0,Dash,path_grd_mid_elite1_802,7.0,2220030111,Dash,2220030111,Dash,2220040111,Drop,3320060211,Drop,path_fly_mid_small_030,,2210010111,Drop,2210010111,Drop,2210010111,Drop,2210010111,Drop,path_fly_mid_elite1_802,0.0,2210010111,Drop,2210010111,Drop,3210030111,Drop,3310020111,Drop,path_grd_far_special_063,6.0,2220030111,Jump,2220030111,Jump,2220030111,Jump,2220040111,Dash,0,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016020,wave_campaign_hard_005,Campaign,90,7,True,False,point_grd_iceland_002,point_fly_iceland_002,sbg_iceland_002,IceLand,Night,ibg_iceland_001,2320070111.0,path_grd_mid_elite1_802,3220030111,Dash,3220030111.0,Dash,3220070111.0,Drop,1320020211.0,Drop,path_fly_mid_special_047,,2110010111,Dash,2110010111,Dash,2210010111,Drop,2310010211,Drop,path_grd_far_small_044,6.0,3220070111,Dash,2220040111,Dash,3220070111,Dash,2220040111,Dash,path_grd_mid_small_040,9.0,3220030111,Dash,3220030111,Dash,3220070111,Dash,2220040111,Dash,path_fly_mid_elite2_808,0.0,2210010111,Dash,2210010111,Dash,2310010211,Dash,2310010211,Dash,0,53,13,path_grd_mid_elite1_802,5.0,3220030111.0,Dash,3220030111.0,Dash,2220040111.0,Drop,2320070111.0,Drop,path_grd_far_small_044,8.0,3220070111.0,Dash,2220040111.0,Dash,3220070111.0,Dash,2220040111.0,Dash,path_grd_mid_small_049,9.0,3220030111.0,Drop,3220030111.0,Drop,3220030111.0,Drop,3220030111.0,Drop,,,,,,,,,,,,,,,,,,,,,
7016021,wave_campaign_hard_005,Campaign,90,5,True,False,point_grd_iceland_005,point_fly_iceland_005,sbg_iceland_005,IceLand,Night,ibg_iceland_001,1310010111.0,path_grd_mid_special_025,1120010111,Jump,1120010111.0,Jump,1220030111.0,Drop,1320030211.0,Drop,path_fly_far_elite1_803,12.0,1110010111,Dash,1110010111,Dash,1210010111,Drop,1210040111,Drop,path_fly_mid_special_016,,1110010111,Drop,1110010111,Drop,1110010111,Drop,1110010111,Drop,path_fly_far_special_045,0.0,1110010111,Drop,1110010111,Drop,3210030111,Dash,1310010111,Drop,path_grd_mid_special_065,11.0,1120010111,Dash,1120010111,Dash,1220030111,Jump,2220040111,Jump,0,60,24,path_fly_mid_special_016,7.0,1110010111.0,Drop,1110010111.0,Drop,3210040111.0,Drop,3210040111.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
