stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,target_list/0,wave_data/0/wave_path,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,close_monster_count,mid_monster_count,far_monster_count,wave_data/0/private_monster_count,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/4/private_monster_count,wave_data/4/wave_path,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,mod_value,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_path,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type
6002017,wave_campaign_normal_001,BaseDefense,60,6,True,True,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Day,ibg_cityforestunder_basedefense_001,,path_grd_close_small_039,3220040131,Dash,path_grd_far_small_038,,3220060131.0,Dash,path_grd_mid_small_046,,3220040131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,path_grd_mid_elite1_802,3.0,3220060131.0,Jump,3220060131.0,Jump,3220020131.0,Drop,2320010231.0,Drop,6,45,12,,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,2220040131.0,Dash,8.0,path_fly_far_small_051,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210010131.0,Jump,path_grd_mid_special_065,6.0,1120010131.0,Jump,1120010131.0,Jump,3220040131.0,Drop,3220020131.0,Drop,normal,path_grd_mid_small_076,5.0,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,path_grd_mid_elite1_802,3220040131.0,Jump,3220040131.0,Jump,3220020131.0,Drop,3320030131.0,Drop,7.0,,,,,,,,,,
6002018,wave_campaign_normal_001,BaseDefense,60,6,True,True,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Day,ibg_cityforestunder_basedefense_001,,path_grd_close_small_051,1220020131,Dash,path_grd_mid_small_070,,2220030131.0,Jump,path_grd_mid_small_011,,2220020131.0,Jump,2220020131.0,Jump,2220020131.0,Jump,2220020131.0,Jump,path_grd_close_small_067,3.0,2220020131.0,Dash,2220020131.0,Dash,3220020131.0,Drop,3320050231.0,Drop,12,48,0,,1220020131.0,Dash,1220020131.0,Dash,1220020131.0,Dash,2220030131.0,Jump,2220030131.0,Jump,2220050131.0,Drop,7.0,path_grd_mid_small_058,2220030131.0,Dash,2220030131.0,Dash,2220030131.0,Dash,2220050131.0,Dash,path_grd_mid_special_065,,1120010131.0,Jump,1120010131.0,Jump,1220020131.0,Drop,3220020131.0,Drop,normal,path_grd_mid_small_075,5.0,1220020131.0,Dash,1220020131.0,Dash,1220020131.0,Dash,1220020131.0,Dash,path_grd_mid_elite1_802,1220020131.0,Jump,1220020131.0,Jump,3220020131.0,Drop,2320020131.0,Drop,7.0,,,,,,,,,,
6002019,wave_campaign_normal_001,Campaign,180,5,False,False,point_grd_alteisen_01,point_fly_alteisen_01,sbg_desertmbg001_001,Desertmbg001,Day,ibg_desert_001,3520010111.0,b_g_alteisen_01,3520010111,Normal,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6003001,wave_campaign_normal_001,Campaign,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,2320030151.0,path_grd_close_elite1_801,1220040151,Jump,path_grd_close_small_013,7.0,1220050151.0,Dash,path_grd_mid_small_049,4.0,1220040151.0,Drop,1220040151.0,Drop,1220040151.0,Drop,2220040151.0,Drop,path_fly_close_small_041,7.0,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,27,18,0,,1220040151.0,Jump,1220050151.0,Drop,2320030251.0,Drop,1220050151.0,Dash,1220050151.0,Dash,1220050151.0,Dash,0.0,path_grd_mid_small_055,1220040151.0,Drop,1220040151.0,Drop,3220020151.0,Drop,2320030151.0,Dash,path_grd_close_small_042,3.0,1220040151.0,Dash,1220040151.0,Dash,1220040151.0,Dash,1220040151.0,Dash,,path_fly_mid_small_030,10.0,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,,,,,,,,,,,,,,,,,,,,
6003002,wave_campaign_normal_001,Campaign,90,7,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,3320020151.0,path_grd_close_small_054,3220030151,Drop,path_grd_mid_elite1_802,,1220020151.0,Dash,path_fly_mid_special_047,14.0,2110010151.0,Dash,2110010151.0,Dash,3210030151.0,Drop,3210030151.0,Drop,path_grd_far_small_044,,3220070151.0,Dash,3220070151.0,Dash,2120010151.0,Dash,2120010151.0,Dash,6,33,12,,3220030151.0,Drop,2220040151.0,Drop,2320030251.0,Drop,1220020151.0,Dash,1220020151.0,Drop,1320010251.0,Drop,0.0,path_grd_mid_elite2_808,3220030151.0,Dash,3220030151.0,Dash,2320020251.0,Drop,3320020151.0,Dash,path_grd_far_small_071,7.0,3220070151.0,Dash,3220070151.0,Dash,1220020151.0,Dash,2220040151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6003003,wave_campaign_normal_001,Campaign,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,1320010151.0,path_grd_mid_small_002,1220010151,Jump,path_fly_far_small_006,,1210010151.0,Drop,path_grd_close_small_051,,1220030151.0,Drop,1220030151.0,Drop,1220030151.0,Drop,1220030151.0,Drop,path_fly_mid_small_005,,1210030151.0,Normal,1210030151.0,Normal,1210030151.0,Normal,1210030151.0,Normal,6,24,6,,1220010151.0,Jump,1220030151.0,Normal,1220030151.0,Normal,1210010151.0,Drop,1210010151.0,Dash,1310020251.0,Dash,0.0,path_grd_mid_small_052,1220030151.0,Jump,1220030151.0,Jump,1220030151.0,Jump,1320010151.0,Drop,path_fly_mid_small_005,,1210030151.0,Normal,1210030151.0,Normal,1210030151.0,Normal,1210030151.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6003004,wave_campaign_normal_001,Campaign,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,1310030151.0,path_fly_far_small_019,1210010151,Jump,path_grd_mid_small_055,,1220020151.0,Jump,path_fly_close_small_004,,1110010151.0,Jump,1110010151.0,Jump,1210010151.0,Normal,1210010151.0,Normal,path_grd_far_small_056,,1120010151.0,Drop,1120010151.0,Drop,1220010151.0,Normal,1220010151.0,Normal,6,12,18,,1210010151.0,Jump,1210020151.0,Normal,1210020151.0,Normal,1220020151.0,Jump,1220020151.0,Jump,1320010251.0,Drop,0.0,path_fly_mid_small_008,1210020151.0,Drop,1210020151.0,Drop,1210020151.0,Drop,1310030151.0,Drop,path_grd_far_small_056,,1120010151.0,Drop,1120010151.0,Drop,1220010151.0,Normal,1220010151.0,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6003005,wave_campaign_normal_001,Campaign,90,7,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,1310030151.0,path_grd_close_elite1_801,2220030151,Dash,path_fly_mid_elite1_802,10.0,3210010151.0,Jump,path_grd_close_small_042,,3220010151.0,Dash,3220010151.0,Dash,3220010151.0,Dash,3220010151.0,Dash,path_grd_mid_small_070,11.0,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,3220020151.0,Dash,24,30,0,,2220030151.0,Dash,2220030151.0,Drop,3320070251.0,Drop,3210010151.0,Jump,3210010151.0,Drop,1310030251.0,Drop,0.0,path_grd_close_elite1_801,3220010151.0,Jump,3220010151.0,Jump,3220010151.0,Drop,1320030251.0,Dash,path_fly_mid_elite1_802,10.0,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,1310030151.0,Drop,,path_grd_mid_small_011,,2220030151.0,Jump,2220030151.0,Jump,2220030151.0,Jump,2220030151.0,Jump,,,,,,,,,,,,,,,,,,,,
6003006,wave_campaign_normal_001,Campaign,90,5,True,False,point_grd_cityforest_003,point_fly_cityforest_003,sbg_cityforest_003,CityForest,Day,ibg_cityforest_001,2310010151.0,path_fly_close_small_001,1210010151,Jump,path_fly_mid_small_008,,1210010151.0,Jump,path_grd_far_small_009,,1220010151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,path_grd_close_small_004,,1220030151.0,Jump,1220030151.0,Jump,1220030151.0,Jump,1220030151.0,Jump,18,6,12,,1210010151.0,Jump,1110010151.0,Drop,1110010151.0,Drop,1210010151.0,Jump,1210010151.0,Dash,1310010251.0,Dash,0.0,path_fly_far_small_043,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,2310010151.0,Jump,path_grd_close_small_004,,1220030151.0,Jump,1220030151.0,Jump,1220030151.0,Jump,1220030151.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6003007,wave_campaign_normal_001,Campaign,90,5,True,False,point_grd_cityforest_001,point_fly_cityforest_001,sbg_cityforest_001,CityForest,Day,ibg_cityforest_001,1310020151.0,path_grd_mid_small_008,1220010151,Jump,path_fly_mid_small_005,,1210030151.0,Drop,path_fly_far_special_048,,1110010151.0,Dash,1110010151.0,Dash,1110010151.0,Dash,1110010151.0,Dash,path_grd_mid_small_005,,1220020151.0,Drop,1220020151.0,Drop,1220020151.0,Drop,1220020151.0,Drop,0,12,33,,1220010151.0,Jump,1220010151.0,Jump,1220010151.0,Jump,1210030151.0,Drop,1210030151.0,Drop,1310030251.0,Drop,0.0,path_fly_far_small_037,1110010151.0,Jump,1210010151.0,Jump,1210010151.0,Jump,1310020151.0,Drop,path_grd_mid_small_005,,1220020151.0,Drop,1220020151.0,Drop,1220020151.0,Drop,1220020151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6003008,wave_campaign_normal_001,Campaign,90,5,True,False,point_grd_cityforest_002,point_fly_cityforest_002,sbg_cityforest_002,CityForest,Day,ibg_cityforest_001,1310010151.0,path_fly_mid_small_036,1110010151,Drop,path_grd_mid_small_037,,1220010151.0,Jump,path_grd_mid_small_043,,1220030151.0,Drop,1220030151.0,Drop,1220030151.0,Drop,1220040151.0,Drop,path_fly_mid_small_008,,1210020151.0,Drop,1210020151.0,Drop,1210010151.0,Jump,1210010151.0,Jump,0,14,22,,1110010151.0,Drop,1110010151.0,Drop,1310010251.0,Drop,1220010151.0,Jump,1220010151.0,Jump,1220010151.0,Jump,0.0,path_fly_mid_small_027,1210020151.0,Jump,1210020151.0,Jump,1210020151.0,Jump,1310010151.0,Jump,path_fly_mid_small_008,,1210020151.0,Drop,1210020151.0,Drop,1210010151.0,Jump,1210010151.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6003009,wave_campaign_normal_001,Campaign,90,5,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,1320040151.0,path_grd_mid_small_040,1220020151,Drop,path_fly_mid_small_021,,1210010151.0,Dash,path_grd_close_small_042,,1220040151.0,Drop,1220040151.0,Drop,1220040151.0,Drop,1220040151.0,Drop,path_fly_mid_small_021,,1210020151.0,Drop,1210020151.0,Drop,1210020151.0,Drop,1210020151.0,Drop,12,24,0,,1220020151.0,Drop,1220030151.0,Normal,1220030151.0,Normal,1210010151.0,Dash,1210010151.0,Dash,1310020251.0,Dash,0.0,path_grd_close_small_004,1220020151.0,Random,1220020151.0,Random,1220020151.0,Random,1320040151.0,Drop,path_fly_mid_small_021,,1210020151.0,Drop,1210020151.0,Drop,1210020151.0,Drop,1210020151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6003010,wave_campaign_normal_001,Campaign,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,1320030151.0,path_fly_mid_small_018,1210030151,Normal,path_grd_close_small_013,,1120010151.0,Jump,path_fly_far_small_006,,1110010151.0,Drop,1110010151.0,Drop,1110010151.0,Drop,1110010151.0,Drop,path_grd_close_small_004,,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,18,12,6,,1210030151.0,Normal,1210030151.0,Normal,1210030151.0,Normal,1220010151.0,Drop,1220010151.0,Drop,1320020251.0,Drop,0.0,path_grd_mid_small_012,1220030151.0,Jump,1220030151.0,Jump,1220030151.0,Jump,1320030151.0,Drop,path_grd_close_small_004,,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,1220010151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6003011,wave_campaign_normal_001,Campaign,90,7,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,1320030151.0,path_grd_mid_small_002,3220050151,Dash,path_grd_close_special_064,,1220020151.0,Dash,path_grd_far_small_059,6.0,3220070151.0,Jump,3220070151.0,Jump,3220070151.0,Jump,2220040151.0,Jump,path_grd_mid_small_055,6.0,3220050151.0,Jump,3220050151.0,Jump,3220070151.0,Drop,3220020151.0,Drop,15,27,12,,3220050151.0,Dash,3220050151.0,Drop,3220050151.0,Drop,1220020151.0,Dash,1220020151.0,Dash,3320040251.0,Dash,0.0,path_grd_mid_elite2_808,1220020151.0,Drop,1220020151.0,Drop,2320020251.0,Drop,1320030151.0,Dash,path_grd_far_small_056,6.0,3220070151.0,Dash,3220070151.0,Dash,3220070151.0,Dash,2220040151.0,Dash,,path_grd_mid_small_052,6.0,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,3220050151.0,Jump,,,,,,,,,,,,,,,,,,,,
6003012,wave_campaign_normal_001,Campaign,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,1320020151.0,path_grd_close_small_001,1120010151,Jump,path_fly_far_small_009,,1110010151.0,Dash,path_grd_close_small_013,,1220030151.0,Normal,1220030151.0,Normal,1220030151.0,Normal,1220030151.0,Normal,path_fly_mid_small_002,,1210030151.0,Jump,1210030151.0,Jump,1210030151.0,Jump,1210030151.0,Jump,18,12,6,,1120010151.0,Jump,1220010151.0,Normal,1220010151.0,Normal,1110010151.0,Dash,1110010151.0,Drop,1310010251.0,Drop,0.0,path_grd_close_small_048,1220020151.0,Jump,1220020151.0,Jump,1220020151.0,Jump,1320020151.0,Drop,path_fly_mid_small_002,,1210030151.0,Jump,1210030151.0,Jump,1210030151.0,Jump,1210030151.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6003013,wave_campaign_normal_001,Campaign,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,1320010151.0,path_grd_close_small_013,1220010151,Drop,path_fly_mid_small_021,,1110010151.0,Jump,path_grd_mid_small_011,,1220040151.0,Jump,1220040151.0,Jump,1220040151.0,Jump,1220040151.0,Jump,path_fly_mid_special_047,,1110010151.0,Drop,1110010151.0,Drop,1110010151.0,Drop,1110010151.0,Drop,6,48,0,,1220010151.0,Drop,1220010151.0,Drop,1220010151.0,Drop,1110010151.0,Jump,1110010151.0,Jump,1310020251.0,Jump,0.0,path_grd_mid_small_005,1220010151.0,Jump,1220010151.0,Jump,1220010151.0,Jump,1320010151.0,Drop,path_fly_mid_special_047,,1110010151.0,Drop,1110010151.0,Drop,1110010151.0,Drop,1110010151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6003014,wave_campaign_normal_001,Campaign,90,7,True,False,point_grd_cityforestunder_001,point_fly_cityforestunder_001,sbg_cityforestunder_001,CityForestUnder,Day,ibg_cityforestunder_001,1310010151.0,path_fly_mid_small_018,1210020151,Drop,path_fly_close_small_032,,1210020151.0,Drop,path_fly_far_special_045,12.0,1210020151.0,Dash,1210020151.0,Dash,1210010151.0,Dash,1210010151.0,Dash,path_fly_far_small_034,6.0,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,12,30,21,,1210020151.0,Drop,1210010151.0,Dash,1210010151.0,Dash,1210020151.0,Drop,3210030151.0,Drop,1310020251.0,Drop,0.0,path_fly_mid_elite2_805,1210010151.0,Jump,1210010151.0,Jump,1310040251.0,Drop,1310010151.0,Dash,path_fly_mid_special_047,12.0,1210030151.0,Dash,1210030151.0,Dash,1210010151.0,Drop,3210030151.0,Drop,,path_fly_close_small_038,6.0,1210020151.0,Drop,1210020151.0,Drop,1210020151.0,Drop,1210020151.0,Drop,,,,,,,,,,,,,,,,,,,,
6003015,wave_campaign_normal_001,BaseDefense,60,6,True,True,point_grd_cityforestunder_004_midclear,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Day,ibg_cityforestunder_basedefense_001,,path_grd_close_small_036,2220020151,Dash,path_grd_mid_small_040,,1220040151.0,Dash,path_grd_mid_small_052,,2220020151.0,Dash,1220040151.0,Jump,2220020151.0,Dash,1220040151.0,Jump,path_grd_mid_elite1_802,3.0,1220040151.0,Jump,1220040151.0,Jump,3220020151.0,Drop,2320050251.0,Drop,6,57,0,,2220020151.0,Dash,2220020151.0,Dash,2220050151.0,Dash,1220040151.0,Dash,1220040151.0,Dash,2320040251.0,Dash,8.0,path_fly_mid_small_050,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,2310030251.0,Drop,path_grd_mid_special_065,8.0,2120010151.0,Dash,2120010151.0,Dash,2220020151.0,Drop,2220020151.0,Drop,normal,path_grd_mid_small_075,5.0,2220020151.0,Jump,2220020151.0,Jump,2220020151.0,Jump,3220020151.0,Jump,path_fly_mid_elite2_805,2210020151.0,Dash,2210020151.0,Dash,2210020151.0,Drop,1310010151.0,Drop,7.0,,,,,,,,,,
6003016,wave_campaign_normal_001,Campaign,90,5,True,False,point_grd_cityforestunder_002,point_fly_cityforestunder_002,sbg_cityforestunder_002,CityForestUnder,Day,ibg_cityforestunder_001,1320040151.0,path_fly_mid_small_039,1110010151,Normal,path_grd_mid_small_046,,1120010151.0,Jump,path_fly_close_small_004,,1210020151.0,Jump,1210020151.0,Jump,1210020151.0,Jump,1210020151.0,Jump,path_fly_mid_small_024,,1210030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,6,30,0,,1110010151.0,Normal,1210030151.0,Jump,1210030151.0,Jump,1120010151.0,Jump,1120010151.0,Jump,1320040251.0,Jump,0.0,path_grd_mid_small_005,1220030151.0,Dash,1220030151.0,Dash,1220030151.0,Dash,1320040151.0,Drop,path_fly_mid_small_024,,1210030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6003017,wave_campaign_normal_001,Campaign,90,7,True,False,point_grd_cityforestunder_005,point_fly_cityforestunder_005,sbg_cityforestunder_005,CityForestUnder,Day,ibg_cityforestunder_001,3320070151.0,path_fly_mid_small_021,1210010151,Drop,path_grd_mid_elite1_802,,2220030151.0,Dash,path_grd_far_elite1_803,,3220060151.0,Jump,3220060151.0,Jump,3220020151.0,Drop,3320030251.0,Drop,path_fly_mid_small_039,12.0,1210010151.0,Dash,1210010151.0,Dash,1210010151.0,Dash,1210010151.0,Dash,0,36,24,,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,2220030151.0,Dash,2220040151.0,Drop,2320050251.0,Drop,0.0,path_grd_mid_special_065,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Drop,3320070151.0,Dash,path_grd_far_elite1_803,12.0,3220060151.0,Dash,3220060151.0,Dash,2220040151.0,Drop,3320030251.0,Drop,,path_grd_far_small_044,7.0,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,,,,,,,,,,,,,,,,,,,,
6003018,wave_campaign_normal_001,Defense,90,7,True,True,point_grd_cityforestunder_003_rightclear,point_fly_cityforestunder_003_rightclear,sbg_cityforestunder_003_rightclear,CityForestUnder,Day,ibg_cityforestunder_defense_001,,path_grd_close_small_039,3220050151,Normal,path_grd_mid_small_075,12.0,3220010151.0,Jump,path_grd_close_special_064,,3120010151.0,Jump,3120010151.0,Jump,3220050151.0,Dash,3220050151.0,Dash,path_grd_mid_elite1_802,16.0,3220020151.0,Jump,3220020151.0,Jump,2220040151.0,Drop,1320060251.0,Drop,27,45,0,,3220050151.0,Normal,3220020151.0,Normal,2220050151.0,Normal,3220010151.0,Jump,3220010151.0,Jump,3220020151.0,Jump,16.0,path_grd_mid_small_076,3220010151.0,Dash,3220010151.0,Dash,3220010151.0,Dash,3220020151.0,Dash,path_grd_close_small_048,,3220050151.0,Drop,2220050151.0,Drop,3220050151.0,Drop,2220050151.0,Drop,20,path_fly_mid_special_047,9.0,3110010151.0,Jump,3110010151.0,Jump,3210030151.0,Dash,3210030151.0,Dash,path_grd_mid_elite1_802,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Normal,1320060151.0,Normal,22.0,,,,,,,,,,
6003019,wave_campaign_normal_001,Defense,90,20,True,True,point_grd_cityforestunder_003_rightclear,point_fly_cityforestunder_003_rightclear,sbg_cityforestunder_003_rightclear,CityForestUnder,Day,ibg_cityforestunder_defense_001,,path_grd_close_special_064,1120010151,Dash,path_fly_mid_special_016,20.0,1110010151.0,Drop,path_grd_mid_special_025,,3120010151.0,Drop,3120010151.0,Drop,3220060151.0,Drop,2220050151.0,Drop,path_fly_mid_special_047,9.0,2110010151.0,Dash,2110010151.0,Dash,1210020151.0,Normal,1310020251.0,Normal,45,51,15,,1120010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,1110010151.0,Drop,1210020151.0,Normal,1210020151.0,Normal,,path_grd_close_special_024,3120010151.0,Dash,3120010151.0,Dash,3220060151.0,Dash,2220050151.0,Dash,path_grd_far_special_066,,1120010151.0,Drop,1120010151.0,Drop,1120010151.0,Drop,1120010151.0,Drop,20,path_grd_mid_small_075,14.0,2220010151.0,Jump,3220060151.0,Jump,2220010151.0,Jump,3220060151.0,Jump,path_grd_close_special_024,2120010151.0,Jump,2120010151.0,Jump,3220060151.0,Normal,2320010151.0,Normal,,,,,,,,,,,
6003020,wave_campaign_normal_001,Campaign,90,5,True,False,point_grd_cityforestunder_003,point_fly_cityforestunder_003,sbg_cityforestunder_003,CityForestUnder,Day,ibg_cityforestunder_001,1320030151.0,path_grd_close_small_004,1120010151,Jump,path_fly_close_small_023,,1210010151.0,Jump,path_grd_far_small_032,,1220020151.0,Jump,1220020151.0,Jump,1220020151.0,Jump,1220020151.0,Jump,path_fly_mid_small_027,,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,18,12,6,,1120010151.0,Jump,1220010151.0,Jump,1220010151.0,Jump,1210010151.0,Jump,1210010151.0,Jump,1310020251.0,Jump,0.0,path_grd_close_small_060,1220020151.0,Drop,1220020151.0,Drop,1220020151.0,Drop,1320030151.0,Drop,path_fly_mid_small_027,,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
