id,group_id,category,condition_id,condition_ui_localkey,shortcut_type,shortcut_value,name_localkey,description_localkey,next_main_quest_id,reward_id,scenario_type,episode_id,target_chapter_id,header_bg_resource_id
158,1015,Campaign_Clear,6015009,,None,0,Locale_MainQuest:main_quest_name_localkey_158,Locale_MainQuest:main_quest_description_localkey_158,159,1300158,None,,16,
159,1015,Campaign_Clear,6015021,,None,0,Locale_MainQuest:main_quest_name_localkey_159,Locale_MainQuest:main_quest_description_localkey_159,160,1300159,None,,16,
160,1015,Campaign_Clear,6015036,,None,0,Locale_MainQuest:main_quest_name_localkey_160,Locale_MainQuest:main_quest_description_localkey_160,161,1300160,None,,16,
161,1015,Campaign_Clear,6015039,,None,0,Locale_MainQuest:main_quest_name_localkey_161,Locale_MainQuest:main_quest_description_localkey_161,162,1300161,None,,16,
162,1015,Campaign_Clear,6015042,,None,0,Locale_MainQuest:main_quest_name_localkey_162,Locale_MainQuest:main_quest_description_localkey_162,163,1300162,None,,16,
163,1015,Ark_View,0,,None,0,Locale_MainQuest:main_quest_name_localkey_163,Locale_MainQuest:main_quest_description_localkey_163,164,1300163,Dialog,d_main_15af_01,16,
164,1015,Outpost_Select,22401,,None,0,Locale_MainQuest:main_quest_name_localkey_164,Locale_MainQuest:main_quest_description_localkey_164,165,1300164,Dialog,d_main_15af_02,16,
165,1015,Outpost_Building_Enter,22401,,None,0,Locale_MainQuest:main_quest_name_localkey_165,Locale_MainQuest:main_quest_description_localkey_165,166,1300165,Dialog,d_main_15af_03,16,
166,1015,Ark_Marker,1,Locale_MainQuest:condition_ui_localkey_missilys,None,0,Locale_MainQuest:main_quest_name_localkey_166,Locale_MainQuest:main_quest_description_localkey_166,167,1300166,Dialog,d_main_15af_04,16,
167,1015,Outpost_Select,22401,,None,0,Locale_MainQuest:main_quest_name_localkey_167,Locale_MainQuest:main_quest_description_localkey_167,168,1300167,Dialog,d_main_15af_05,16,
168,1015,Campaign_View,0,,None,0,Locale_MainQuest:main_quest_name_localkey_168,Locale_MainQuest:main_quest_description_localkey_168,169,1300168,Dialog,d_main_15af_06,16,
169,1016,Campaign_Clear,6016001,,None,0,Locale_MainQuest:main_quest_name_localkey_169,Locale_MainQuest:main_quest_description_localkey_169,170,1300169,None,,17,ChapterMap_Image_007
170,1016,Campaign_Clear,6016002,,None,0,Locale_MainQuest:main_quest_name_localkey_170,Locale_MainQuest:main_quest_description_localkey_170,171,1300170,None,,17,
171,1016,Campaign_Clear,6016003,,None,0,Locale_MainQuest:main_quest_name_localkey_171,Locale_MainQuest:main_quest_description_localkey_171,172,1300171,None,,17,
172,1016,Campaign_Clear,6016007,,None,0,Locale_MainQuest:main_quest_name_localkey_172,Locale_MainQuest:main_quest_description_localkey_172,173,1300172,None,,17,
173,1016,Campaign_Clear,6016017,,None,0,Locale_MainQuest:main_quest_name_localkey_173,Locale_MainQuest:main_quest_description_localkey_173,174,1300173,None,,17,
174,1016,Campaign_Clear,6016018,,None,0,Locale_MainQuest:main_quest_name_localkey_174,Locale_MainQuest:main_quest_description_localkey_174,175,1300174,None,,17,
175,1016,Campaign_Clear,6016020,,None,0,Locale_MainQuest:main_quest_name_localkey_175,Locale_MainQuest:main_quest_description_localkey_175,176,1300175,None,,17,
176,1016,Campaign_Clear,6016023,,None,0,Locale_MainQuest:main_quest_name_localkey_176,Locale_MainQuest:main_quest_description_localkey_176,177,1300176,None,,17,
177,1016,Campaign_Clear,6016030,,None,0,Locale_MainQuest:main_quest_name_localkey_177,Locale_MainQuest:main_quest_description_localkey_177,178,1300177,None,,17,
178,1016,Campaign_Clear,6016031,,None,0,Locale_MainQuest:main_quest_name_localkey_178,Locale_MainQuest:main_quest_description_localkey_178,179,1300178,None,,17,
179,1016,Campaign_Clear,6016033,,None,0,Locale_MainQuest:main_quest_name_localkey_179,Locale_MainQuest:main_quest_description_localkey_179,180,1300179,None,,17,
180,1016,Campaign_Clear,6016036,,None,0,Locale_MainQuest:main_quest_name_localkey_180,Locale_MainQuest:main_quest_description_localkey_180,181,1300180,None,,17,
181,1016,Campaign_Clear,6016039,,None,0,Locale_MainQuest:main_quest_name_localkey_181,Locale_MainQuest:main_quest_description_localkey_181,182,1300181,None,,17,
182,1016,Ark_View,0,,None,0,Locale_MainQuest:main_quest_name_localkey_182,Locale_MainQuest:main_quest_description_localkey_182,183,1300182,Dialog,d_main_16af_01,17,
183,1016,Ark_Marker,1,Locale_MainQuest:condition_ui_localkey_missilys,None,0,Locale_MainQuest:main_quest_name_localkey_183,Locale_MainQuest:main_quest_description_localkey_183,184,1300183,Dialog,d_main_16af_02,17,
184,1016,Ark_Marker,1,Locale_MainQuest:condition_ui_localkey_outerrim,None,0,Locale_MainQuest:main_quest_name_localkey_184,Locale_MainQuest:main_quest_description_localkey_184,185,1300184,Dialog,d_main_16af_03,17,
185,1017,Campaign_Clear,6017001,,None,0,Locale_MainQuest:main_quest_name_localkey_185,Locale_MainQuest:main_quest_description_localkey_185,186,1300185,None,,18,ChapterMap_Image_005
186,1017,Campaign_Clear,6017006,,None,0,Locale_MainQuest:main_quest_name_localkey_186,Locale_MainQuest:main_quest_description_localkey_186,187,1300186,None,,18,
187,1017,Campaign_Clear,6017007,,None,0,Locale_MainQuest:main_quest_name_localkey_187,Locale_MainQuest:main_quest_description_localkey_187,188,1300187,None,,18,
188,1017,Campaign_Clear,6017012,,None,0,Locale_MainQuest:main_quest_name_localkey_188,Locale_MainQuest:main_quest_description_localkey_188,189,1300188,None,,18,
189,1017,Campaign_Clear,6017018,,None,0,Locale_MainQuest:main_quest_name_localkey_189,Locale_MainQuest:main_quest_description_localkey_189,190,1300189,None,,18,
190,1017,Campaign_Clear,6017026,,None,0,Locale_MainQuest:main_quest_name_localkey_190,Locale_MainQuest:main_quest_description_localkey_190,191,1300190,None,,18,
191,1017,Campaign_Clear,6017027,,None,0,Locale_MainQuest:main_quest_name_localkey_191,Locale_MainQuest:main_quest_description_localkey_191,192,1300191,None,,18,
192,1017,Campaign_Clear,6017034,,None,0,Locale_MainQuest:main_quest_name_localkey_192,Locale_MainQuest:main_quest_description_localkey_192,193,1300192,None,,18,
193,1017,Campaign_Clear,6017037,,None,0,Locale_MainQuest:main_quest_name_localkey_193,Locale_MainQuest:main_quest_description_localkey_193,194,1300193,None,,18,
194,1017,Campaign_Clear,6017038,,None,0,Locale_MainQuest:main_quest_name_localkey_194,Locale_MainQuest:main_quest_description_localkey_194,195,1300194,None,,18,
195,1017,Campaign_Clear,6017040,,None,0,Locale_MainQuest:main_quest_name_localkey_195,Locale_MainQuest:main_quest_description_localkey_195,196,1300195,None,,18,
196,1017,Campaign_Clear,6017043,,None,0,Locale_MainQuest:main_quest_name_localkey_196,Locale_MainQuest:main_quest_description_localkey_196,197,1300196,None,,18,
197,1017,Ark_View,0,,None,0,Locale_MainQuest:main_quest_name_localkey_197,Locale_MainQuest:main_quest_description_localkey_197,198,1300197,Dialog,d_main_17af_01,18,
198,1017,Outpost_View,0,,None,0,Locale_MainQuest:main_quest_name_localkey_198,Locale_MainQuest:main_quest_description_localkey_198,199,1300198,Dialog,d_main_17af_02,18,
199,1017,Outpost_Select,22401,,None,0,Locale_MainQuest:main_quest_name_localkey_199,Locale_MainQuest:main_quest_description_localkey_199,200,1300199,Dialog,d_main_17af_03,18,
200,1017,Ark_Marker,1,Locale_MainQuest:condition_ui_localkey_missilys,None,0,Locale_MainQuest:main_quest_name_localkey_200,Locale_MainQuest:main_quest_description_localkey_200,201,1300200,Dialog,d_main_17af_04,18,
201,1018,Campaign_Clear,6018001,,None,0,Locale_MainQuest:main_quest_name_localkey_201,Locale_MainQuest:main_quest_description_localkey_201,202,1300201,None,,19,ChapterMap_Image_012
202,1018,Campaign_Clear,6018003,,None,0,Locale_MainQuest:main_quest_name_localkey_202,Locale_MainQuest:main_quest_description_localkey_202,203,1300202,None,,19,
203,1018,Campaign_Clear,6018006,,None,0,Locale_MainQuest:main_quest_name_localkey_203,Locale_MainQuest:main_quest_description_localkey_203,204,1300203,None,,19,
204,1018,Campaign_Clear,6018009,,None,0,Locale_MainQuest:main_quest_name_localkey_204,Locale_MainQuest:main_quest_description_localkey_204,205,1300204,None,,19,
205,1018,Campaign_Clear,6018012,,None,0,Locale_MainQuest:main_quest_name_localkey_205,Locale_MainQuest:main_quest_description_localkey_205,206,1300205,None,,19,
206,1018,Campaign_Clear,6018015,,None,0,Locale_MainQuest:main_quest_name_localkey_206,Locale_MainQuest:main_quest_description_localkey_206,207,1300206,None,,19,
207,1018,Campaign_Clear,6018020,,None,0,Locale_MainQuest:main_quest_name_localkey_207,Locale_MainQuest:main_quest_description_localkey_207,208,1300207,None,,19,
208,1018,Campaign_Clear,6018027,,None,0,Locale_MainQuest:main_quest_name_localkey_208,Locale_MainQuest:main_quest_description_localkey_208,209,1300208,None,,19,
209,1018,Campaign_Clear,6018030,,None,0,Locale_MainQuest:main_quest_name_localkey_209,Locale_MainQuest:main_quest_description_localkey_209,210,1300209,None,,19,
210,1018,Campaign_Clear,6018039,,None,0,Locale_MainQuest:main_quest_name_localkey_210,Locale_MainQuest:main_quest_description_localkey_210,211,1300210,None,,19,
211,1018,Campaign_Clear,6018043,,None,0,Locale_MainQuest:main_quest_name_localkey_211,Locale_MainQuest:main_quest_description_localkey_211,212,1300211,None,,19,
212,1018,Campaign_Clear,6018045,,None,0,Locale_MainQuest:main_quest_name_localkey_212,Locale_MainQuest:main_quest_description_localkey_212,213,1300212,None,,19,
213,1018,Ark_Marker,1,Locale_MainQuest:condition_ui_localkey_government,None,0,Locale_MainQuest:main_quest_name_localkey_213,Locale_MainQuest:main_quest_description_localkey_213,214,1300213,Dialog,d_main_18af_01,19,
214,1018,Outpost_Select,22401,,None,0,Locale_MainQuest:main_quest_name_localkey_214,Locale_MainQuest:main_quest_description_localkey_214,215,1300214,Dialog,d_main_18af_02,19,
215,1018,Ark_Marker,1,Locale_MainQuest:condition_ui_localkey_andersen,None,0,Locale_MainQuest:main_quest_name_localkey_215,Locale_MainQuest:main_quest_description_localkey_215,216,1300215,Dialog,d_main_18af_03,19,
216,1018,Lobby_Enter,0,,None,0,Locale_MainQuest:main_quest_name_localkey_216,Locale_MainQuest:main_quest_description_localkey_216,217,1300216,Dialog,d_main_18af_04,19,
217,1018,Outpost_Select,22401,,None,0,Locale_MainQuest:main_quest_name_localkey_217,Locale_MainQuest:main_quest_description_localkey_217,218,1300217,Dialog,d_main_18af_05,19,
218,1018,Campaign_View,0,,None,0,Locale_MainQuest:main_quest_name_localkey_218,Locale_MainQuest:main_quest_description_localkey_218,219,1300218,Dialog,d_main_18af_06,19,
219,1019,Campaign_Clear,6019003,,None,0,Locale_MainQuest:main_quest_name_localkey_219,Locale_MainQuest:main_quest_description_localkey_219,220,1300219,None,,20,
220,1019,Campaign_Clear,6019013,,None,0,Locale_MainQuest:main_quest_name_localkey_220,Locale_MainQuest:main_quest_description_localkey_220,221,1300220,None,,20,
221,1019,Campaign_Clear,6019018,,None,0,Locale_MainQuest:main_quest_name_localkey_221,Locale_MainQuest:main_quest_description_localkey_221,222,1300221,None,,20,
222,1019,Campaign_Clear,6019023,,None,0,Locale_MainQuest:main_quest_name_localkey_222,Locale_MainQuest:main_quest_description_localkey_222,223,1300222,None,,20,
223,1019,Campaign_Clear,6019030,,None,0,Locale_MainQuest:main_quest_name_localkey_223,Locale_MainQuest:main_quest_description_localkey_223,224,1300223,None,,20,
224,1019,Campaign_Clear,6019033,,None,0,Locale_MainQuest:main_quest_name_localkey_224,Locale_MainQuest:main_quest_description_localkey_224,225,1300224,None,,20,
225,1019,Campaign_Clear,6019039,,None,0,Locale_MainQuest:main_quest_name_localkey_225,Locale_MainQuest:main_quest_description_localkey_225,226,1300225,None,,20,
226,1019,Campaign_Clear,6019047,,None,0,Locale_MainQuest:main_quest_name_localkey_226,Locale_MainQuest:main_quest_description_localkey_226,227,1300226,None,,20,
227,1019,Lobby_Enter,0,,None,0,Locale_MainQuest:main_quest_name_localkey_227,Locale_MainQuest:main_quest_description_localkey_227,228,1300227,Dialog,d_main_19af_01,20,
228,1019,Campaign_View,0,,None,0,Locale_MainQuest:main_quest_name_localkey_228,Locale_MainQuest:main_quest_description_localkey_228,229,1300228,Dialog,d_main_19af_02,20,
229,1020,Campaign_Clear,6020001,,None,0,Locale_MainQuest:main_quest_name_localkey_229,Locale_MainQuest:main_quest_description_localkey_229,230,1300229,None,,21,
230,1020,Campaign_Clear,6020006,,None,0,Locale_MainQuest:main_quest_name_localkey_230,Locale_MainQuest:main_quest_description_localkey_230,231,1300230,None,,21,
231,1020,Campaign_Clear,6020016,,None,0,Locale_MainQuest:main_quest_name_localkey_231,Locale_MainQuest:main_quest_description_localkey_231,232,1300231,None,,21,
232,1020,Campaign_Clear,6020021,,None,0,Locale_MainQuest:main_quest_name_localkey_232,Locale_MainQuest:main_quest_description_localkey_232,233,1300232,None,,21,
233,1020,Campaign_Clear,6020024,,None,0,Locale_MainQuest:main_quest_name_localkey_233,Locale_MainQuest:main_quest_description_localkey_233,234,1300233,None,,21,
234,1020,Campaign_Clear,6020034,,None,0,Locale_MainQuest:main_quest_name_localkey_234,Locale_MainQuest:main_quest_description_localkey_234,235,1300234,None,,21,
235,1020,Campaign_Clear,6020037,,None,0,Locale_MainQuest:main_quest_name_localkey_235,Locale_MainQuest:main_quest_description_localkey_235,236,1300235,None,,21,
236,1020,Campaign_Clear,6020041,,None,0,Locale_MainQuest:main_quest_name_localkey_236,Locale_MainQuest:main_quest_description_localkey_236,237,1300236,None,,21,
237,1020,Campaign_Clear,6020047,,None,0,Locale_MainQuest:main_quest_name_localkey_237,Locale_MainQuest:main_quest_description_localkey_237,238,1300237,None,,21,
238,1020,Campaign_Clear,6020050,,None,0,Locale_MainQuest:main_quest_name_localkey_238,Locale_MainQuest:main_quest_description_localkey_238,239,1300238,None,,21,
239,1020,Lobby_Enter,0,,None,0,Locale_MainQuest:main_quest_name_localkey_239,Locale_MainQuest:main_quest_description_localkey_239,240,1300239,Dialog,d_main_20af_01,21,
240,1020,Campaign_View,0,,None,0,Locale_MainQuest:main_quest_name_localkey_240,Locale_MainQuest:main_quest_description_localkey_240,241,1300240,Dialog,d_main_20af_02,21,
241,1030,Campaign_Clear,6021001,,None,0,Locale_MainQuest:main_quest_name_localkey_241,Locale_MainQuest:main_quest_description_localkey_241,242,1300241,None,,22,
242,1030,Campaign_Clear,6021006,,None,0,Locale_MainQuest:main_quest_name_localkey_242,Locale_MainQuest:main_quest_description_localkey_242,243,1300242,None,,22,
243,1030,Campaign_Clear,6021016,,None,0,Locale_MainQuest:main_quest_name_localkey_243,Locale_MainQuest:main_quest_description_localkey_243,244,1300243,None,,22,
244,1030,Campaign_Clear,6021021,,None,0,Locale_MainQuest:main_quest_name_localkey_244,Locale_MainQuest:main_quest_description_localkey_244,245,1300244,None,,22,
245,1030,Campaign_Clear,6021024,,None,0,Locale_MainQuest:main_quest_name_localkey_245,Locale_MainQuest:main_quest_description_localkey_245,246,1300245,None,,22,
246,1030,Campaign_Clear,6021034,,None,0,Locale_MainQuest:main_quest_name_localkey_246,Locale_MainQuest:main_quest_description_localkey_246,247,1300246,None,,22,
247,1030,Campaign_Clear,6021040,,None,0,Locale_MainQuest:main_quest_name_localkey_247,Locale_MainQuest:main_quest_description_localkey_247,248,1300247,None,,22,
248,1030,Campaign_Clear,6021043,,None,0,Locale_MainQuest:main_quest_name_localkey_248,Locale_MainQuest:main_quest_description_localkey_248,249,1300248,None,,22,
249,1030,Campaign_Clear,6021047,,None,0,Locale_MainQuest:main_quest_name_localkey_249,Locale_MainQuest:main_quest_description_localkey_249,250,1300249,None,,22,
250,1030,Campaign_Clear,6021050,,None,0,Locale_MainQuest:main_quest_name_localkey_250,Locale_MainQuest:main_quest_description_localkey_250,251,1300250,None,,22,
251,1030,Lobby_Enter,0,,None,0,Locale_MainQuest:main_quest_name_localkey_251,Locale_MainQuest:main_quest_description_localkey_251,252,1300251,Dialog,d_main_21af_01,22,
252,1030,Outpost_View,0,,None,0,Locale_MainQuest:main_quest_name_localkey_252,Locale_MainQuest:main_quest_description_localkey_252,253,1300252,Dialog,d_main_21af_02,22,
253,1030,Campaign_View,0,,None,0,Locale_MainQuest:main_quest_name_localkey_253,Locale_MainQuest:main_quest_description_localkey_253,254,1300253,Dialog,d_main_21af_03,22,
254,1040,Campaign_Clear,6022001,,None,0,Locale_MainQuest:main_quest_name_localkey_254,Locale_MainQuest:main_quest_description_localkey_254,255,1300254,None,,23,
255,1040,Campaign_Clear,6022003,,None,0,Locale_MainQuest:main_quest_name_localkey_255,Locale_MainQuest:main_quest_description_localkey_255,256,1300255,None,,23,
256,1040,Campaign_Clear,6022006,,None,0,Locale_MainQuest:main_quest_name_localkey_256,Locale_MainQuest:main_quest_description_localkey_256,257,1300256,None,,23,
257,1040,Campaign_Clear,6022015,,None,0,Locale_MainQuest:main_quest_name_localkey_257,Locale_MainQuest:main_quest_description_localkey_257,258,1300257,None,,23,
258,1040,Campaign_Clear,6022018,,None,0,Locale_MainQuest:main_quest_name_localkey_258,Locale_MainQuest:main_quest_description_localkey_258,259,1300258,None,,23,
259,1040,Campaign_Clear,6022021,,None,0,Locale_MainQuest:main_quest_name_localkey_259,Locale_MainQuest:main_quest_description_localkey_259,260,1300259,None,,23,
260,1040,Campaign_Clear,6022024,,None,0,Locale_MainQuest:main_quest_name_localkey_260,Locale_MainQuest:main_quest_description_localkey_260,261,1300260,None,,23,
261,1040,Campaign_Clear,6022027,,None,0,Locale_MainQuest:main_quest_name_localkey_261,Locale_MainQuest:main_quest_description_localkey_261,262,1300261,None,,23,
262,1040,Campaign_Clear,6022030,,None,0,Locale_MainQuest:main_quest_name_localkey_262,Locale_MainQuest:main_quest_description_localkey_262,263,1300262,None,,23,
263,1040,Campaign_Clear,6022033,,None,0,Locale_MainQuest:main_quest_name_localkey_263,Locale_MainQuest:main_quest_description_localkey_263,264,1300263,None,,23,
264,1040,Campaign_Clear,6022039,,None,0,Locale_MainQuest:main_quest_name_localkey_264,Locale_MainQuest:main_quest_description_localkey_264,265,1300264,None,,23,
265,1040,Campaign_Clear,6022042,,None,0,Locale_MainQuest:main_quest_name_localkey_265,Locale_MainQuest:main_quest_description_localkey_265,266,1300265,None,,23,
266,1040,Campaign_Clear,6022049,,None,0,Locale_MainQuest:main_quest_name_localkey_266,Locale_MainQuest:main_quest_description_localkey_266,267,1300266,None,,23,
267,1050,Campaign_Clear,6023003,,None,0,Locale_MainQuest:main_quest_name_localkey_267,Locale_MainQuest:main_quest_description_localkey_267,268,1300267,None,,24,
268,1050,Campaign_Clear,6023006,,None,0,Locale_MainQuest:main_quest_name_localkey_268,Locale_MainQuest:main_quest_description_localkey_268,269,1300268,None,,24,
269,1050,Campaign_Clear,6023011,,None,0,Locale_MainQuest:main_quest_name_localkey_269,Locale_MainQuest:main_quest_description_localkey_269,270,1300269,None,,24,
270,1050,Campaign_Clear,6023020,,None,0,Locale_MainQuest:main_quest_name_localkey_270,Locale_MainQuest:main_quest_description_localkey_270,271,1300270,None,,24,
271,1050,Campaign_Clear,6023022,,None,0,Locale_MainQuest:main_quest_name_localkey_271,Locale_MainQuest:main_quest_description_localkey_271,272,1300271,None,,24,
272,1050,Campaign_Clear,6023025,,None,0,Locale_MainQuest:main_quest_name_localkey_272,Locale_MainQuest:main_quest_description_localkey_272,273,1300272,None,,24,
273,1050,Campaign_Clear,6023027,,None,0,Locale_MainQuest:main_quest_name_localkey_273,Locale_MainQuest:main_quest_description_localkey_273,274,1300273,None,,24,
274,1050,Campaign_Clear,6023036,,None,0,Locale_MainQuest:main_quest_name_localkey_274,Locale_MainQuest:main_quest_description_localkey_274,275,1300274,None,,24,
275,1050,Campaign_Clear,6023039,,None,0,Locale_MainQuest:main_quest_name_localkey_275,Locale_MainQuest:main_quest_description_localkey_275,276,1300275,None,,24,
276,1050,Campaign_Clear,6023047,,None,0,Locale_MainQuest:main_quest_name_localkey_276,Locale_MainQuest:main_quest_description_localkey_276,277,1300276,None,,24,
277,1050,Campaign_Clear,6023050,,None,0,Locale_MainQuest:main_quest_name_localkey_277,Locale_MainQuest:main_quest_description_localkey_277,278,1300277,None,,24,
278,1050,Ark_Marker,1,Locale_MainQuest:condition_ui_localkey_cityroad,None,0,Locale_MainQuest:main_quest_name_localkey_278,Locale_MainQuest:main_quest_description_localkey_278,279,1300278,Dialog,d_main_23af_01,24,
279,1050,Ark_Marker,1,Locale_MainQuest:condition_ui_localkey_briefingroom,None,0,Locale_MainQuest:main_quest_name_localkey_279,Locale_MainQuest:main_quest_description_localkey_279,280,1300279,Dialog,d_main_23af_02,24,
280,1060,Campaign_Clear,6024001,,None,0,Locale_MainQuest:main_quest_name_localkey_280,Locale_MainQuest:main_quest_description_localkey_280,281,1300280,None,,25,
281,1060,Campaign_Clear,6024004,,None,0,Locale_MainQuest:main_quest_name_localkey_281,Locale_MainQuest:main_quest_description_localkey_281,282,1300281,None,,25,
282,1060,Campaign_Clear,6024007,,None,0,Locale_MainQuest:main_quest_name_localkey_282,Locale_MainQuest:main_quest_description_localkey_282,283,1300282,None,,25,
283,1060,Campaign_Clear,6024013,,None,0,Locale_MainQuest:main_quest_name_localkey_283,Locale_MainQuest:main_quest_description_localkey_283,284,1300283,None,,25,
284,1060,Campaign_Clear,6024022,,None,0,Locale_MainQuest:main_quest_name_localkey_284,Locale_MainQuest:main_quest_description_localkey_284,285,1300284,None,,25,
285,1060,Campaign_Clear,6024025,,None,0,Locale_MainQuest:main_quest_name_localkey_285,Locale_MainQuest:main_quest_description_localkey_285,286,1300285,None,,25,
286,1060,Campaign_Clear,6024028,,None,0,Locale_MainQuest:main_quest_name_localkey_286,Locale_MainQuest:main_quest_description_localkey_286,287,1300286,None,,25,
287,1060,Campaign_Clear,6024030,,None,0,Locale_MainQuest:main_quest_name_localkey_287,Locale_MainQuest:main_quest_description_localkey_287,288,1300287,None,,25,
288,1060,Campaign_Clear,6024032,,None,0,Locale_MainQuest:main_quest_name_localkey_288,Locale_MainQuest:main_quest_description_localkey_288,289,1300288,None,,25,
289,1060,Campaign_Clear,6024035,,None,0,Locale_MainQuest:main_quest_name_localkey_289,Locale_MainQuest:main_quest_description_localkey_289,290,1300289,None,,25,
290,1060,Campaign_Clear,6024038,,None,0,Locale_MainQuest:main_quest_name_localkey_290,Locale_MainQuest:main_quest_description_localkey_290,291,1300290,None,,25,
291,1060,Campaign_Clear,6024042,,None,0,Locale_MainQuest:main_quest_name_localkey_291,Locale_MainQuest:main_quest_description_localkey_291,292,1300291,None,,25,
292,1060,Campaign_Clear,6024049,,None,0,Locale_MainQuest:main_quest_name_localkey_292,Locale_MainQuest:main_quest_description_localkey_292,293,1300292,None,,25,
293,1060,Campaign_Clear,6024050,,None,0,Locale_MainQuest:main_quest_name_localkey_293,Locale_MainQuest:main_quest_description_localkey_293,294,1300293,None,,25,
294,1060,Ark_Marker,1,Locale_MainQuest:condition_ui_localkey_enikk,None,0,Locale_MainQuest:main_quest_name_localkey_294,Locale_MainQuest:main_quest_description_localkey_294,295,1300294,Dialog,d_main_24af_01,25,
295,1060,Ark_Marker,1,Locale_MainQuest:condition_ui_localkey_court,None,0,Locale_MainQuest:main_quest_name_localkey_295,Locale_MainQuest:main_quest_description_localkey_295,296,1300295,Dialog,d_main_24af_02,25,
296,1060,Lobby_Enter,0,,None,0,Locale_MainQuest:main_quest_name_localkey_296,Locale_MainQuest:main_quest_description_localkey_296,297,1300296,Dialog,d_main_24af_03,25,
297,1070,Ark_Marker,1,Locale_MainQuest:condition_ui_localkey_andersen,None,0,Locale_MainQuest:main_quest_name_localkey_297,Locale_MainQuest:main_quest_description_localkey_297,298,1300297,Dialog,d_main_24af_04,25,
298,1070,Lobby_Enter,0,,None,0,Locale_MainQuest:main_quest_name_localkey_298,Locale_MainQuest:main_quest_description_localkey_298,299,1300298,Dialog,d_main_24af_05,25,
299,1070,Campaign_View,0,,None,0,Locale_MainQuest:main_quest_name_localkey_299,Locale_MainQuest:main_quest_description_localkey_299,300,1300299,Dialog,d_main_24af_06,25,
300,1070,Campaign_Clear,6025003,,None,0,Locale_MainQuest:main_quest_name_localkey_300,Locale_MainQuest:main_quest_description_localkey_300,301,1300300,None,,26,
301,1070,Campaign_Clear,6025006,,None,0,Locale_MainQuest:main_quest_name_localkey_301,Locale_MainQuest:main_quest_description_localkey_301,302,1300301,None,,26,
302,1070,Campaign_Clear,6025015,,None,0,Locale_MainQuest:main_quest_name_localkey_302,Locale_MainQuest:main_quest_description_localkey_302,303,1300302,None,,26,
303,1070,Campaign_Clear,6025018,,None,0,Locale_MainQuest:main_quest_name_localkey_303,Locale_MainQuest:main_quest_description_localkey_303,304,1300303,None,,26,
304,1070,Campaign_Clear,6025023,,None,0,Locale_MainQuest:main_quest_name_localkey_304,Locale_MainQuest:main_quest_description_localkey_304,305,1300304,None,,26,
305,1070,Campaign_Clear,6025028,,None,0,Locale_MainQuest:main_quest_name_localkey_305,Locale_MainQuest:main_quest_description_localkey_305,306,1300305,None,,26,
306,1070,Campaign_Clear,6025037,,None,0,Locale_MainQuest:main_quest_name_localkey_306,Locale_MainQuest:main_quest_description_localkey_306,307,1300306,None,,26,
307,1070,Campaign_Clear,6025046,,None,0,Locale_MainQuest:main_quest_name_localkey_307,Locale_MainQuest:main_quest_description_localkey_307,308,1300307,None,,26,
308,1080,Campaign_Clear,6026003,,None,0,Locale_MainQuest:main_quest_name_localkey_308,Locale_MainQuest:main_quest_description_localkey_308,309,1300308,None,,27,
309,1080,Campaign_Clear,6026012,,None,0,Locale_MainQuest:main_quest_name_localkey_309,Locale_MainQuest:main_quest_description_localkey_309,310,1300309,None,,27,
310,1080,Campaign_Clear,6026025,,None,0,Locale_MainQuest:main_quest_name_localkey_310,Locale_MainQuest:main_quest_description_localkey_310,311,1300310,None,,27,
311,1080,Campaign_Clear,6026031,,None,0,Locale_MainQuest:main_quest_name_localkey_311,Locale_MainQuest:main_quest_description_localkey_311,312,1300311,None,,27,
312,1080,Campaign_Clear,6026036,,None,0,Locale_MainQuest:main_quest_name_localkey_312,Locale_MainQuest:main_quest_description_localkey_312,313,1300312,None,,27,
313,1080,Campaign_Clear,6026041,,None,0,Locale_MainQuest:main_quest_name_localkey_313,Locale_MainQuest:main_quest_description_localkey_313,314,1300313,None,,27,
314,1080,Campaign_Clear,6026047,,None,0,Locale_MainQuest:main_quest_name_localkey_314,Locale_MainQuest:main_quest_description_localkey_314,315,1300314,None,,27,
315,1080,Lobby_Enter,0,,None,0,Locale_MainQuest:main_quest_name_localkey_315,Locale_MainQuest:main_quest_description_localkey_315,316,1300315,Dialog,d_main_26_08,27,
316,1080,Ark_Marker,1,Locale_MainQuest:condition_ui_localkey_government,None,0,Locale_MainQuest:main_quest_name_localkey_316,Locale_MainQuest:main_quest_description_localkey_316,317,1300316,Dialog,d_main_26_09,27,
317,1080,Ark_Marker,1,Locale_MainQuest:condition_ui_localkey_andersen,None,0,Locale_MainQuest:main_quest_name_localkey_317,Locale_MainQuest:main_quest_description_localkey_317,318,1300317,Dialog,d_main_26_10,27,
318,1080,Campaign_View,0,,None,0,Locale_MainQuest:main_quest_name_localkey_318,Locale_MainQuest:main_quest_description_localkey_318,319,1300318,Dialog,d_main_26_11,27,
319,1080,Campaign_Clear,6026050,,None,0,Locale_MainQuest:main_quest_name_localkey_319,Locale_MainQuest:main_quest_description_localkey_319,320,1300319,None,,27,
320,1090,Lobby_Enter,0,,None,0,Locale_MainQuest:main_quest_name_localkey_320,Locale_MainQuest:main_quest_description_localkey_320,321,1300320,Dialog,d_main_26af_01,27,
