id,name_code,attractive_level,scenario_title_loacle,attractive_scenario_group_id,reward_id,costume,condition_scenario_group_id
229,5039,7,Locale_NikkeEpisode:d_nikke_folkwang_04_title,d_nikke_folkwang_04,50,0.0,d_nikke_folkwang_03
230,5039,10,Locale_NikkeEpisode:d_nikke_folkwang_05_title,d_nikke_folkwang_05,50,0.0,d_nikke_folkwang_04
231,5040,1,Locale_NikkeEpisode:d_nikke_rapunzel_01_title,d_nikke_rapunzel_01,50,0.0,
232,5040,3,Locale_NikkeEpisode:d_nikke_rapunzel_02_title,d_nikke_rapunzel_02,50,0.0,d_nikke_rapunzel_01
233,5040,5,Locale_NikkeEpisode:d_nikke_rapunzel_03_title,d_nikke_rapunzel_03,50,0.0,d_nikke_rapunzel_02
234,5040,7,Locale_NikkeEpisode:d_nikke_rapunzel_04_title,d_nikke_rapunzel_04,50,0.0,d_nikke_rapunzel_03
235,5040,10,Locale_NikkeEpisode:d_nikke_rapunzel_05_title,d_nikke_rapunzel_05,50,0.0,d_nikke_rapunzel_04
236,5041,1,Locale_NikkeEpisode:d_nikke_hongryeon_01_title,d_nikke_hongryeon_01,50,0.0,
237,5041,3,Locale_NikkeEpisode:d_nikke_hongryeon_02_title,d_nikke_hongryeon_02,50,0.0,d_nikke_hongryeon_01
238,5041,5,Locale_NikkeEpisode:d_nikke_hongryeon_03_title,d_nikke_hongryeon_03,50,0.0,d_nikke_hongryeon_02
239,5041,7,Locale_NikkeEpisode:d_nikke_hongryeon_04_title,d_nikke_hongryeon_04,50,0.0,d_nikke_hongryeon_03
240,5041,10,Locale_NikkeEpisode:d_nikke_hongryeon_05_title,d_nikke_hongryeon_05,50,0.0,d_nikke_hongryeon_04
241,5042,1,Locale_NikkeEpisode:d_nikke_harran_01_title,d_nikke_harran_01,50,0.0,
242,5042,3,Locale_NikkeEpisode:d_nikke_harran_02_title,d_nikke_harran_02,50,0.0,d_nikke_harran_01
243,5042,5,Locale_NikkeEpisode:d_nikke_harran_03_title,d_nikke_harran_03,50,0.0,d_nikke_harran_02
244,5042,7,Locale_NikkeEpisode:d_nikke_harran_04_title,d_nikke_harran_04,50,0.0,d_nikke_harran_03
245,5042,10,Locale_NikkeEpisode:d_nikke_harran_05_title,d_nikke_harran_05,50,0.0,d_nikke_harran_04
246,5043,1,Locale_NikkeEpisode:d_nikke_noah_01_title,d_nikke_noah_01,50,0.0,
247,5043,3,Locale_NikkeEpisode:d_nikke_noah_02_title,d_nikke_noah_02,50,0.0,d_nikke_noah_01
248,5043,5,Locale_NikkeEpisode:d_nikke_noah_03_title,d_nikke_noah_03,50,0.0,d_nikke_noah_02
249,5043,7,Locale_NikkeEpisode:d_nikke_noah_04_title,d_nikke_noah_04,50,0.0,d_nikke_noah_03
250,5043,10,Locale_NikkeEpisode:d_nikke_noah_05_title,d_nikke_noah_05,50,0.0,d_nikke_noah_04
251,5070,1,Locale_NikkeEpisode:d_nikke_aria_01_title,d_nikke_aria_01,50,0.0,
252,5070,3,Locale_NikkeEpisode:d_nikke_aria_02_title,d_nikke_aria_02,50,0.0,d_nikke_aria_01
253,5070,5,Locale_NikkeEpisode:d_nikke_aria_03_title,d_nikke_aria_03,50,0.0,d_nikke_aria_02
254,5070,7,Locale_NikkeEpisode:d_nikke_aria_04_title,d_nikke_aria_04,50,0.0,d_nikke_aria_03
255,5070,10,Locale_NikkeEpisode:d_nikke_aria_05_title,d_nikke_aria_05,50,0.0,d_nikke_aria_04
256,5074,1,Locale_NikkeEpisode:d_nikke_noise_01_title,d_nikke_noise_01,50,0.0,
257,5074,3,Locale_NikkeEpisode:d_nikke_noise_02_title,d_nikke_noise_02,50,0.0,d_nikke_noise_01
258,5074,5,Locale_NikkeEpisode:d_nikke_noise_03_title,d_nikke_noise_03,50,0.0,d_nikke_noise_02
259,5074,7,Locale_NikkeEpisode:d_nikke_noise_04_title,d_nikke_noise_04,50,0.0,d_nikke_noise_03
260,5074,10,Locale_NikkeEpisode:d_nikke_noise_05_title,d_nikke_noise_05,50,0.0,d_nikke_noise_04
261,5075,1,Locale_NikkeEpisode:d_nikke_volume_01_title,d_nikke_volume_01,50,0.0,
262,5075,3,Locale_NikkeEpisode:d_nikke_volume_02_title,d_nikke_volume_02,50,0.0,d_nikke_volume_01
263,5075,5,Locale_NikkeEpisode:d_nikke_volume_03_title,d_nikke_volume_03,50,0.0,d_nikke_volume_02
264,5075,7,Locale_NikkeEpisode:d_nikke_volume_04_title,d_nikke_volume_04,50,0.0,d_nikke_volume_03
265,5075,10,Locale_NikkeEpisode:d_nikke_volume_05_title,d_nikke_volume_05,50,0.0,d_nikke_volume_04
266,5066,1,Locale_NikkeEpisode:d_nikke_helm_01_title,d_nikke_helm_01,50,0.0,
267,5066,3,Locale_NikkeEpisode:d_nikke_helm_02_title,d_nikke_helm_02,50,0.0,d_nikke_helm_01
268,5066,5,Locale_NikkeEpisode:d_nikke_helm_03_title,d_nikke_helm_03,50,0.0,d_nikke_helm_02
269,5066,7,Locale_NikkeEpisode:d_nikke_helm_04_title,d_nikke_helm_04,50,0.0,d_nikke_helm_03
270,5066,10,Locale_NikkeEpisode:d_nikke_helm_05_title,d_nikke_helm_05,50,0.0,d_nikke_helm_04
271,1010,1,Locale_NikkeEpisode:d_nikke_laplace_01_title,d_nikke_laplace_01,50,0.0,
272,1010,3,Locale_NikkeEpisode:d_nikke_laplace_02_title,d_nikke_laplace_02,50,0.0,d_nikke_laplace_01
273,1010,5,Locale_NikkeEpisode:d_nikke_laplace_03_title,d_nikke_laplace_03,50,0.0,d_nikke_laplace_02
274,1010,7,Locale_NikkeEpisode:d_nikke_laplace_04_title,d_nikke_laplace_04,50,0.0,d_nikke_laplace_03
275,1010,10,Locale_NikkeEpisode:d_nikke_laplace_05_title,d_nikke_laplace_05,50,0.0,d_nikke_laplace_04
276,5087,1,Locale_NikkeEpisode:d_nikke_rupee_wintershopper_01_title,d_nikke_rupee_wintershopper_01,50,0.0,
277,5087,3,Locale_NikkeEpisode:d_nikke_rupee_wintershopper_02_title,d_nikke_rupee_wintershopper_02,50,0.0,d_nikke_rupee_wintershopper_01
278,5087,5,Locale_NikkeEpisode:d_nikke_rupee_wintershopper_03_title,d_nikke_rupee_wintershopper_03,50,0.0,d_nikke_rupee_wintershopper_02
279,5087,7,Locale_NikkeEpisode:d_nikke_rupee_wintershopper_04_title,d_nikke_rupee_wintershopper_04,50,0.0,d_nikke_rupee_wintershopper_03
280,5087,10,Locale_NikkeEpisode:d_nikke_rupee_wintershopper_05_title,d_nikke_rupee_wintershopper_05,50,0.0,d_nikke_rupee_wintershopper_04
281,5085,1,Locale_NikkeEpisode:d_nikke_anne_miraclefairy_01_title,d_nikke_anne_miraclefairy_01,50,0.0,
282,5085,3,Locale_NikkeEpisode:d_nikke_anne_miraclefairy_02_title,d_nikke_anne_miraclefairy_02,50,0.0,d_nikke_anne_miraclefairy_01
283,5085,5,Locale_NikkeEpisode:d_nikke_anne_miraclefairy_03_title,d_nikke_anne_miraclefairy_03,50,0.0,d_nikke_anne_miraclefairy_02
284,5085,7,Locale_NikkeEpisode:d_nikke_anne_miraclefairy_04_title,d_nikke_anne_miraclefairy_04,50,0.0,d_nikke_anne_miraclefairy_03
285,5085,10,Locale_NikkeEpisode:d_nikke_anne_miraclefairy_05_title,d_nikke_anne_miraclefairy_05,50,0.0,d_nikke_anne_miraclefairy_04
286,3011,1,Locale_NikkeEpisode:d_nikke_neve_01_title,d_nikke_neve_01,50,0.0,
287,3011,3,Locale_NikkeEpisode:d_nikke_neve_02_title,d_nikke_neve_02,50,0.0,d_nikke_neve_01
288,3011,5,Locale_NikkeEpisode:d_nikke_neve_03_title,d_nikke_neve_03,50,0.0,d_nikke_neve_02
289,3011,7,Locale_NikkeEpisode:d_nikke_neve_04_title,d_nikke_neve_04,50,0.0,d_nikke_neve_03
290,3011,10,Locale_NikkeEpisode:d_nikke_neve_05_title,d_nikke_neve_05,50,0.0,d_nikke_neve_04
291,5044,1,Locale_NikkeEpisode:d_nikke_marian_p_01_title,d_nikke_marian_p_01,50,0.0,
292,5044,3,Locale_NikkeEpisode:d_nikke_marian_p_02_title,d_nikke_marian_p_02,50,0.0,d_nikke_marian_p_01
293,5044,5,Locale_NikkeEpisode:d_nikke_marian_p_03_title,d_nikke_marian_p_03,50,0.0,d_nikke_marian_p_02
294,5044,7,Locale_NikkeEpisode:d_nikke_marian_p_04_title,d_nikke_marian_p_04,50,0.0,d_nikke_marian_p_03
295,5044,10,Locale_NikkeEpisode:d_nikke_marian_p_05_title,d_nikke_marian_p_05,50,0.0,d_nikke_marian_p_04
296,1020,1,Locale_NikkeEpisode:d_nikke_jackal_01_title,d_nikke_jackal_01,50,0.0,
297,1020,3,Locale_NikkeEpisode:d_nikke_jackal_02_title,d_nikke_jackal_02,50,0.0,d_nikke_jackal_01
298,1020,5,Locale_NikkeEpisode:d_nikke_jackal_03_title,d_nikke_jackal_03,50,0.0,d_nikke_jackal_02
299,1020,7,Locale_NikkeEpisode:d_nikke_jackal_04_title,d_nikke_jackal_04,50,0.0,d_nikke_jackal_03
300,1020,10,Locale_NikkeEpisode:d_nikke_jackal_05_title,d_nikke_jackal_05,50,0.0,d_nikke_jackal_04
301,1022,1,Locale_NikkeEpisode:d_nikke_viper_01_title,d_nikke_viper_01,50,0.0,
302,1022,3,Locale_NikkeEpisode:d_nikke_viper_02_title,d_nikke_viper_02,50,0.0,d_nikke_viper_01
303,1022,5,Locale_NikkeEpisode:d_nikke_viper_03_title,d_nikke_viper_03,50,0.0,d_nikke_viper_02
304,1022,7,Locale_NikkeEpisode:d_nikke_viper_04_title,d_nikke_viper_04,50,0.0,d_nikke_viper_03
305,1022,10,Locale_NikkeEpisode:d_nikke_viper_05_title,d_nikke_viper_05,50,0.0,d_nikke_viper_04
306,5050,1,Locale_NikkeEpisode:d_nikke_cocoa_01_title,d_nikke_cocoa_01,50,0.0,
307,5050,3,Locale_NikkeEpisode:d_nikke_cocoa_02_title,d_nikke_cocoa_02,50,0.0,d_nikke_cocoa_01
308,5050,5,Locale_NikkeEpisode:d_nikke_cocoa_03_title,d_nikke_cocoa_03,50,0.0,d_nikke_cocoa_02
309,5050,7,Locale_NikkeEpisode:d_nikke_cocoa_04_title,d_nikke_cocoa_04,50,0.0,d_nikke_cocoa_03
310,5050,10,Locale_NikkeEpisode:d_nikke_cocoa_05_title,d_nikke_cocoa_05,50,0.0,d_nikke_cocoa_04
311,5051,1,Locale_NikkeEpisode:d_nikke_soda_01_title,d_nikke_soda_01,50,0.0,
312,5051,3,Locale_NikkeEpisode:d_nikke_soda_02_title,d_nikke_soda_02,50,0.0,d_nikke_soda_01
313,5051,5,Locale_NikkeEpisode:d_nikke_soda_03_title,d_nikke_soda_03,50,0.0,d_nikke_soda_02
314,5051,7,Locale_NikkeEpisode:d_nikke_soda_04_title,d_nikke_soda_04,50,0.0,d_nikke_soda_03
315,5051,10,Locale_NikkeEpisode:d_nikke_soda_05_title,d_nikke_soda_05,50,0.0,d_nikke_soda_04
316,3012,1,Locale_NikkeEpisode:d_nikke_c_3_01_title,d_nikke_c_3_01,50,0.0,
317,3012,3,Locale_NikkeEpisode:d_nikke_c_3_02_title,d_nikke_c_3_02,50,0.0,d_nikke_c_3_01
318,3012,5,Locale_NikkeEpisode:d_nikke_c_3_03_title,d_nikke_c_3_03,50,0.0,d_nikke_c_3_02
319,3012,7,Locale_NikkeEpisode:d_nikke_c_3_04_title,d_nikke_c_3_04,50,0.0,d_nikke_c_3_03
320,3012,10,Locale_NikkeEpisode:d_nikke_c_3_05_title,d_nikke_c_3_05,50,0.0,d_nikke_c_3_04
321,5090,1,Locale_NikkeEpisode:d_nikke_c_2_01_title,d_nikke_c_2_01,50,0.0,
322,5090,3,Locale_NikkeEpisode:d_nikke_c_2_02_title,d_nikke_c_2_02,50,0.0,d_nikke_c_2_01
323,5090,5,Locale_NikkeEpisode:d_nikke_c_2_03_title,d_nikke_c_2_03,50,0.0,d_nikke_c_2_02
324,5090,7,Locale_NikkeEpisode:d_nikke_c_2_04_title,d_nikke_c_2_04,50,0.0,d_nikke_c_2_03
325,5090,10,Locale_NikkeEpisode:d_nikke_c_2_05_title,d_nikke_c_2_05,50,0.0,d_nikke_c_2_04
326,5054,1,Locale_NikkeEpisode:d_nikke_biscuit_01_title,d_nikke_biscuit_01,50,0.0,
327,5054,3,Locale_NikkeEpisode:d_nikke_biscuit_02_title,d_nikke_biscuit_02,50,0.0,d_nikke_biscuit_01
328,5054,5,Locale_NikkeEpisode:d_nikke_biscuit_03_title,d_nikke_biscuit_03,50,0.0,d_nikke_biscuit_02
329,5054,7,Locale_NikkeEpisode:d_nikke_biscuit_04_title,d_nikke_biscuit_04,50,0.0,d_nikke_biscuit_03
330,5054,10,Locale_NikkeEpisode:d_nikke_biscuit_05_title,d_nikke_biscuit_05,50,0.0,d_nikke_biscuit_04
331,5089,1,Locale_NikkeEpisode:d_nikke_c_1_01_title,d_nikke_c_1_01,50,0.0,
332,5089,3,Locale_NikkeEpisode:d_nikke_c_1_02_title,d_nikke_c_1_02,50,0.0,d_nikke_c_1_01
333,5089,5,Locale_NikkeEpisode:d_nikke_c_1_03_title,d_nikke_c_1_03,50,0.0,d_nikke_c_1_02
334,5089,7,Locale_NikkeEpisode:d_nikke_c_1_04_title,d_nikke_c_1_04,50,0.0,d_nikke_c_1_03
335,5089,10,Locale_NikkeEpisode:d_nikke_c_1_05_title,d_nikke_c_1_05,50,0.0,d_nikke_c_1_04
336,1012,1,Locale_NikkeEpisode:d_nikke_sakura_01_title,d_nikke_sakura_01,50,0.0,
337,1012,3,Locale_NikkeEpisode:d_nikke_sakura_02_title,d_nikke_sakura_02,50,0.0,d_nikke_sakura_01
338,1012,5,Locale_NikkeEpisode:d_nikke_sakura_03_title,d_nikke_sakura_03,50,0.0,d_nikke_sakura_02
339,1012,7,Locale_NikkeEpisode:d_nikke_sakura_04_title,d_nikke_sakura_04,50,0.0,d_nikke_sakura_03
340,1012,10,Locale_NikkeEpisode:d_nikke_sakura_05_title,d_nikke_sakura_05,50,0.0,d_nikke_sakura_04
341,1007,1,Locale_NikkeEpisode:d_nikke_d_01_title,d_nikke_d_01,50,0.0,
342,1007,3,Locale_NikkeEpisode:d_nikke_d_02_title,d_nikke_d_02,50,0.0,d_nikke_d_01
343,1007,5,Locale_NikkeEpisode:d_nikke_d_03_title,d_nikke_d_03,50,0.0,d_nikke_d_02
344,1007,7,Locale_NikkeEpisode:d_nikke_d_04_title,d_nikke_d_04,50,0.0,d_nikke_d_03
345,1007,10,Locale_NikkeEpisode:d_nikke_d_05_title,d_nikke_d_05,50,0.0,d_nikke_d_04
346,5069,1,Locale_NikkeEpisode:d_nikke_rei_01_title,d_nikke_rei_01,50,0.0,
347,5069,3,Locale_NikkeEpisode:d_nikke_rei_02_title,d_nikke_rei_02,50,0.0,d_nikke_rei_01
348,5069,5,Locale_NikkeEpisode:d_nikke_rei_03_title,d_nikke_rei_03,50,0.0,d_nikke_rei_02
349,5069,7,Locale_NikkeEpisode:d_nikke_rei_04_title,d_nikke_rei_04,50,0.0,d_nikke_rei_03
350,5069,10,Locale_NikkeEpisode:d_nikke_rei_05_title,d_nikke_rei_05,50,0.0,d_nikke_rei_04
351,5061,1,Locale_NikkeEpisode:d_nikke_dorothy_01_title,d_nikke_dorothy_01,50,0.0,
352,5061,3,Locale_NikkeEpisode:d_nikke_dorothy_02_title,d_nikke_dorothy_02,50,0.0,d_nikke_dorothy_01
353,5061,5,Locale_NikkeEpisode:d_nikke_dorothy_03_title,d_nikke_dorothy_03,50,0.0,d_nikke_dorothy_02
354,5061,7,Locale_NikkeEpisode:d_nikke_dorothy_04_title,d_nikke_dorothy_04,50,0.0,d_nikke_dorothy_03
355,5061,10,Locale_NikkeEpisode:d_nikke_dorothy_05_title,d_nikke_dorothy_05,50,0.0,d_nikke_dorothy_04
356,5009,1,Locale_NikkeEpisode:d_nikke_noir_01_title,d_nikke_noir_01,50,0.0,
357,5009,3,Locale_NikkeEpisode:d_nikke_noir_02_title,d_nikke_noir_02,50,0.0,d_nikke_noir_01
358,5009,5,Locale_NikkeEpisode:d_nikke_noir_03_title,d_nikke_noir_03,50,0.0,d_nikke_noir_02
359,5009,7,Locale_NikkeEpisode:d_nikke_noir_04_title,d_nikke_noir_04,50,0.0,d_nikke_noir_03
360,5009,10,Locale_NikkeEpisode:d_nikke_noir_05_title,d_nikke_noir_05,50,0.0,d_nikke_noir_04
361,5008,1,Locale_NikkeEpisode:d_nikke_blanc_01_title,d_nikke_blanc_01,50,0.0,
362,5008,3,Locale_NikkeEpisode:d_nikke_blanc_02_title,d_nikke_blanc_02,50,0.0,d_nikke_blanc_01
363,5008,5,Locale_NikkeEpisode:d_nikke_blanc_03_title,d_nikke_blanc_03,50,0.0,d_nikke_blanc_02
364,5008,7,Locale_NikkeEpisode:d_nikke_blanc_04_title,d_nikke_blanc_04,50,0.0,d_nikke_blanc_03
365,5008,10,Locale_NikkeEpisode:d_nikke_blanc_05_title,d_nikke_blanc_05,50,0.0,d_nikke_blanc_04
366,5045,1,Locale_NikkeEpisode:d_nikke_rosanna_01_title,d_nikke_rosanna_01,50,0.0,
367,5045,3,Locale_NikkeEpisode:d_nikke_rosanna_02_title,d_nikke_rosanna_02,50,0.0,d_nikke_rosanna_01
368,5045,5,Locale_NikkeEpisode:d_nikke_rosanna_03_title,d_nikke_rosanna_03,50,0.0,d_nikke_rosanna_02
369,5045,7,Locale_NikkeEpisode:d_nikke_rosanna_04_title,d_nikke_rosanna_04,50,0.0,d_nikke_rosanna_03
370,5045,10,Locale_NikkeEpisode:d_nikke_rosanna_05_title,d_nikke_rosanna_05,50,0.0,d_nikke_rosanna_04
371,5071,1,Locale_NikkeEpisode:d_nikke_neon_blueocean_01_title,d_nikke_neon_blueocean_01,50,0.0,
372,5071,3,Locale_NikkeEpisode:d_nikke_neon_blueocean_02_title,d_nikke_neon_blueocean_02,50,0.0,d_nikke_neon_blueocean_01
373,5071,5,Locale_NikkeEpisode:d_nikke_neon_blueocean_03_title,d_nikke_neon_blueocean_03,50,0.0,d_nikke_neon_blueocean_02
374,5071,7,Locale_NikkeEpisode:d_nikke_neon_blueocean_04_title,d_nikke_neon_blueocean_04,50,0.0,d_nikke_neon_blueocean_03
375,5071,10,Locale_NikkeEpisode:d_nikke_neon_blueocean_05_title,d_nikke_neon_blueocean_05,50,0.0,d_nikke_neon_blueocean_04
376,5064,1,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_01_title,d_nikke_Mary_BayGoddess_01,50,0.0,
377,5064,3,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_02_title,d_nikke_Mary_BayGoddess_02,50,0.0,d_nikke_Mary_BayGoddess_01
378,5064,5,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_03_title,d_nikke_Mary_BayGoddess_03,50,0.0,d_nikke_Mary_BayGoddess_02
379,5064,7,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_04_title,d_nikke_Mary_BayGoddess_04,50,0.0,d_nikke_Mary_BayGoddess_03
380,5064,10,Locale_NikkeEpisode:d_nikke_Mary_BayGoddess_05_title,d_nikke_Mary_BayGoddess_05,50,0.0,d_nikke_Mary_BayGoddess_04
381,5068,1,Locale_NikkeEpisode:d_nikke_nero_01_title,d_nikke_nero_01,50,0.0,
382,5068,3,Locale_NikkeEpisode:d_nikke_nero_02_title,d_nikke_nero_02,50,0.0,d_nikke_nero_01
383,5068,5,Locale_NikkeEpisode:d_nikke_nero_03_title,d_nikke_nero_03,50,0.0,d_nikke_nero_02
384,5068,7,Locale_NikkeEpisode:d_nikke_nero_04_title,d_nikke_nero_04,50,0.0,d_nikke_nero_03
385,5068,10,Locale_NikkeEpisode:d_nikke_nero_05_title,d_nikke_nero_05,50,0.0,d_nikke_nero_04
386,5079,1,Locale_NikkeEpisode:d_nikke_mast_01_title,d_nikke_mast_01,50,0.0,
387,5079,3,Locale_NikkeEpisode:d_nikke_mast_02_title,d_nikke_mast_02,50,0.0,d_nikke_mast_01
388,5079,5,Locale_NikkeEpisode:d_nikke_mast_03_title,d_nikke_mast_03,50,0.0,d_nikke_mast_02
389,5079,7,Locale_NikkeEpisode:d_nikke_mast_04_title,d_nikke_mast_04,50,0.0,d_nikke_mast_03
390,5079,10,Locale_NikkeEpisode:d_nikke_mast_05_title,d_nikke_mast_05,50,0.0,d_nikke_mast_04
391,5097,1,Locale_NikkeEpisode:d_nikke_anis_sparklingsummer_01_title,d_nikke_anis_sparklingsummer_01,50,0.0,
392,5097,3,Locale_NikkeEpisode:d_nikke_anis_sparklingsummer_02_title,d_nikke_anis_sparklingsummer_02,50,0.0,d_nikke_anis_sparklingsummer_01
393,5097,5,Locale_NikkeEpisode:d_nikke_anis_sparklingsummer_03_title,d_nikke_anis_sparklingsummer_03,50,0.0,d_nikke_anis_sparklingsummer_02
394,5097,7,Locale_NikkeEpisode:d_nikke_anis_sparklingsummer_04_title,d_nikke_anis_sparklingsummer_04,50,0.0,d_nikke_anis_sparklingsummer_03
395,5097,10,Locale_NikkeEpisode:d_nikke_anis_sprklingsummer_05_title,d_nikke_anis_sparklingsummer_05,50,0.0,d_nikke_anis_sparklingsummer_04
396,5063,1,Locale_NikkeEpisode:d_nikke_anchor_01_title,d_nikke_anchor_01,50,0.0,
397,5063,3,Locale_NikkeEpisode:d_nikke_anchor_02_title,d_nikke_anchor_02,50,0.0,d_nikke_anchor_01
398,5063,5,Locale_NikkeEpisode:d_nikke_anchor_03_title,d_nikke_anchor_03,50,0.0,d_nikke_anchor_02
399,5063,7,Locale_NikkeEpisode:d_nikke_anchor_04_title,d_nikke_anchor_04,50,0.0,d_nikke_anchor_03
400,5063,10,Locale_NikkeEpisode:d_nikke_anchor_05_title,d_nikke_anchor_05,50,0.0,d_nikke_anchor_04
401,5098,1,Locale_NikkeEpisode:d_nikke_helm_aquamarine_01_title,d_nikke_helm_aquamarine_01,50,0.0,
402,5098,3,Locale_NikkeEpisode:d_nikke_helm_aquamarine_02_title,d_nikke_helm_aquamarine_02,50,0.0,d_nikke_helm_aquamarine_01
403,5098,5,Locale_NikkeEpisode:d_nikke_helm_aquamarine_03_title,d_nikke_helm_aquamarine_03,50,0.0,d_nikke_helm_aquamarine_02
404,5098,7,Locale_NikkeEpisode:d_nikke_helm_aquamarine_04_title,d_nikke_helm_aquamarine_04,50,0.0,d_nikke_helm_aquamarine_03
405,5098,10,Locale_NikkeEpisode:d_nikke_helm_aquamarine_05_title,d_nikke_helm_aquamarine_05,50,0.0,d_nikke_helm_aquamarine_04
406,5096,1,Locale_NikkeEpisode:d_nikke_ce_02_03_01_title,d_nikke_ce_02_03_01,50,0.0,
407,5096,3,Locale_NikkeEpisode:d_nikke_ce_02_03_02_title,d_nikke_ce_02_03_02,50,0.0,d_nikke_ce_02_03_01
408,5096,5,Locale_NikkeEpisode:d_nikke_ce_02_03_03_title,d_nikke_ce_02_03_03,50,0.0,d_nikke_ce_02_03_02
409,5096,7,Locale_NikkeEpisode:d_nikke_ce_02_03_04_title,d_nikke_ce_02_03_04,50,0.0,d_nikke_ce_02_03_03
410,5096,10,Locale_NikkeEpisode:d_nikke_ce_02_03_05_title,d_nikke_ce_02_03_05,50,0.0,d_nikke_ce_02_03_04
411,5095,1,Locale_NikkeEpisode:d_nikke_ce_02_02_01_title,d_nikke_ce_02_02_01,50,0.0,
412,5095,3,Locale_NikkeEpisode:d_nikke_ce_02_02_02_title,d_nikke_ce_02_02_02,50,0.0,d_nikke_ce_02_02_01
413,5095,5,Locale_NikkeEpisode:d_nikke_ce_02_02_03_title,d_nikke_ce_02_02_03,50,0.0,d_nikke_ce_02_02_02
414,5095,7,Locale_NikkeEpisode:d_nikke_ce_02_02_04_title,d_nikke_ce_02_02_04,50,0.0,d_nikke_ce_02_02_03
415,5095,10,Locale_NikkeEpisode:d_nikke_ce_02_02_05_title,d_nikke_ce_02_02_05,50,0.0,d_nikke_ce_02_02_04
416,5094,1,Locale_NikkeEpisode:d_nikke_ce_02_01_01_title,d_nikke_ce_02_01_01,50,0.0,
417,5094,3,Locale_NikkeEpisode:d_nikke_ce_02_01_02_title,d_nikke_ce_02_01_02,50,0.0,d_nikke_ce_02_01_01
418,5094,5,Locale_NikkeEpisode:d_nikke_ce_02_01_03_title,d_nikke_ce_02_01_03,50,0.0,d_nikke_ce_02_01_02
419,5094,7,Locale_NikkeEpisode:d_nikke_ce_02_01_04_title,d_nikke_ce_02_01_04,50,0.0,d_nikke_ce_02_01_03
420,5094,10,Locale_NikkeEpisode:d_nikke_ce_02_01_05_title,d_nikke_ce_02_01_05,50,0.0,d_nikke_ce_02_01_04
421,5048,1,Locale_NikkeEpisode:d_nikke_marciana_01_title,d_nikke_marciana_01,50,0.0,
422,5048,3,Locale_NikkeEpisode:d_nikke_marciana_02_title,d_nikke_marciana_02,50,0.0,d_nikke_marciana_01
423,5048,5,Locale_NikkeEpisode:d_nikke_marciana_03_title,d_nikke_marciana_03,50,0.0,d_nikke_marciana_02
424,5048,7,Locale_NikkeEpisode:d_nikke_marciana_04_title,d_nikke_marciana_04,50,0.0,d_nikke_marciana_03
425,5048,10,Locale_NikkeEpisode:d_nikke_marciana_05_title,d_nikke_marciana_05,50,0.0,d_nikke_marciana_04
426,5099,1,Locale_NikkeEpisode:d_nikke_naga_01_title,d_nikke_naga_01,50,0.0,
427,5099,3,Locale_NikkeEpisode:d_nikke_naga_02_title,d_nikke_naga_02,50,0.0,d_nikke_naga_01
428,5099,5,Locale_NikkeEpisode:d_nikke_naga_03_title,d_nikke_naga_03,50,0.0,d_nikke_naga_02
429,5099,7,Locale_NikkeEpisode:d_nikke_naga_04_title,d_nikke_naga_04,50,0.0,d_nikke_naga_03
430,5099,10,Locale_NikkeEpisode:d_nikke_naga_05_title,d_nikke_naga_05,50,0.0,d_nikke_naga_04
431,5100,1,Locale_NikkeEpisode:d_nikke_tia_01_title,d_nikke_tia_01,50,0.0,
432,5100,3,Locale_NikkeEpisode:d_nikke_tia_02_title,d_nikke_tia_02,50,0.0,d_nikke_tia_01
433,5100,5,Locale_NikkeEpisode:d_nikke_tia_03_title,d_nikke_tia_03,50,0.0,d_nikke_tia_02
434,5100,7,Locale_NikkeEpisode:d_nikke_tia_04_title,d_nikke_tia_04,50,0.0,d_nikke_tia_03
435,5100,10,Locale_NikkeEpisode:d_nikke_tia_05_title,d_nikke_tia_05,50,0.0,d_nikke_tia_04
436,5082,1,Locale_NikkeEpisode:d_nikke_quiry_01_title,d_nikke_quiry_01,50,0.0,
437,5082,3,Locale_NikkeEpisode:d_nikke_quiry_02_title,d_nikke_quiry_02,50,0.0,d_nikke_quiry_01
438,5082,5,Locale_NikkeEpisode:d_nikke_quiry_03_title,d_nikke_quiry_03,50,0.0,d_nikke_quiry_02
439,5082,7,Locale_NikkeEpisode:d_nikke_quiry_04_title,d_nikke_quiry_04,50,0.0,d_nikke_quiry_03
440,5082,10,Locale_NikkeEpisode:d_nikke_quiry_05_title,d_nikke_quiry_05,50,0.0,d_nikke_quiry_04
441,5101,1,Locale_NikkeEpisode:d_nikke_RedHood_01_title,d_nikke_RedHood_01,50,0.0,
442,5101,3,Locale_NikkeEpisode:d_nikke_RedHood_02_title,d_nikke_RedHood_02,50,0.0,d_nikke_RedHood_01
443,5101,5,Locale_NikkeEpisode:d_nikke_RedHood_03_title,d_nikke_RedHood_03,50,0.0,d_nikke_RedHood_02
444,5101,7,Locale_NikkeEpisode:d_nikke_RedHood_04_title,d_nikke_RedHood_04,50,0.0,d_nikke_RedHood_03
445,5101,10,Locale_NikkeEpisode:d_nikke_RedHood_05_title,d_nikke_RedHood_05,50,0.0,d_nikke_RedHood_04
